Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,12,7,5,58.3%,16-13,55.2%,128-130,49.6%,0-1,0.0%,12,61.7%,38.0%,1.0%,3.8%,68.7%,56.9%,50.6%,55.0%,44.0%,49.3%,0.98,SF (W75 Kofu)
2025,53,26,27,49.1%,56-60,48.3%,516-533,49.2%,6-5,54.5%,52,57.5%,41.5%,1.0%,3.0%,67.9%,56.7%,46.3%,53.3%,46.4%,49.9%,0.99,W (W50 Kofu)
2024,73,43,30,58.9%,94-71,57.0%,805-681,54.2%,6-6,50.0%,2,68.0%,37.5%,0.5%,2.3%,70.0%,56.4%,56.3%,56.3%,45.2%,51.1%,1.04,F (2x)
2023,62,37,25,59.7%,79-64,55.2%,673-636,51.4%,10-4,71.4%,0,,,,,,,,,,,,F (W25 Karuizawa)
2022,38,21,17,55.3%,45-42,51.7%,393-385,50.5%,1-2,33.3%,0,,,,,,,,,,,,W (2x)
2021,17,6,11,35.3%,11-24,31.4%,123-179,40.7%,0-2,0.0%,0,,,,,,,,,,,,QF (2x)
2020,8,4,4,50.0%,11-10,52.4%,97-93,51.1%,1-1,50.0%,0,,,,,,,,,,,,SF (W25 Yokohama)
2019,46,22,24,47.8%,50-55,47.6%,458-495,48.1%,2-6,25.0%,0,,,,,,,,,,,,F (2x)
2018,44,21,23,47.7%,45-53,45.9%,446-459,49.3%,3-8,27.3%,0,,,,,,,,,,,,SF (2x)
2017,53,36,17,67.9%,76-49,60.8%,624-568,52.3%,11-3,78.6%,1,22.2%,40.0%,2.0%,8.2%,67.3%,36.4%,18.8%,30.6%,43.8%,38.1%,0.63,W (3x)
2016,14,7,7,50.0%,15-15,50.0%,146-140,51.0%,1-2,33.3%,0,,,,,,,,,,,,F (Tarakan $10K)
2015,20,12,8,60.0%,19-20,48.7%,170-174,49.4%,2-0,100.0%,0,,,,,,,,,,,,W (Hong Kong $10K)
2014,14,6,8,42.9%,13-17,43.3%,117-133,46.8%,0-1,0.0%,0,,,,,,,,,,,,SF (Gimcheon 10K)
2013,14,7,7,50.0%,14-17,45.2%,127-144,46.9%,2-1,66.7%,0,,,,,,,,,,,,QF (2x)
2012,2,0,2,0.0%,1-4,20.0%,16-28,36.4%,0-0,-,0,,,,,,,,,,,,R32 (2x)
Career,470,255,215,54.3%,545-514,51.5%,4839-4778,50.3%,45-42,51.7%,67,58.2%,40.7%,1.0%,3.2%,68.2%,56.5%,47.2%,53.5%,45.9%,49.7%,0.99,
