Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Charleston R32,L vs Pegula,25% (1/4),50% (2/4),0/0,0/0,0% (0/6),0/2,0/1,- (0/0),- (0/0)
2023 Roland Garros R64,L vs Sabalenka,38% (5/13),50% (2/4),0/0,0/0,50% (5/10),3/5,1/2,- (0/0),- (0/0)
2023 Roland Garros R128,W vs Udvardy,58% (7/12),65% (11/17),2/4,1/1,13% (1/8),2/3,0/0,43% (3/7),43% (3/7)
2021 BJK Cup Finals RR: BLR vs BEL RR,L vs Minnen,57% (4/7),0% (0/3),0/0,0/0,56% (5/9),4/6,2/3,- (0/0),- (0/0)
2019 W60 Warsaw R32,W vs Eikeri,50% (5/10),70% (7/10),2/5,1/1,55% (6/11),0/0,0/0,67% (4/6),50% (3/6)
2019 W25 Grodzisk Mazowiecki R32,L vs Bulgaru,75% (3/4),56% (5/9),0/0,0/0,42% (5/12),0/2,0/1,- (0/0),- (0/0)
2019 W80 Nur Sultan SF,L vs Bouzkova,0% (0/2),- (0/0),0/0,0/0,33% (3/9),1/3,1/2,- (0/0),- (0/0)
2019 W80 Nur Sultan QF,W vs Heisen,45% (10/22),35% (6/17),1/4,1/4,0% (0/7),0/1,0/0,- (0/0),- (0/0)
2019 W25 Minsk QF,L vs Gjorcheska,57% (8/14),67% (6/9),1/3,0/2,56% (9/16),4/6,2/3,50% (3/6),33% (2/6)
2019 W15 Heraklion QF,W vs Kimmelmann,46% (6/13),64% (7/11),2/3,1/1,67% (8/12),2/2,0/0,- (0/0),- (0/0)
2019 W15 Heraklion R16,W vs Mtsentlitze,100% (6/6),75% (6/8),2/4,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Heraklion R32,W vs Dalakishvili,55% (6/11),50% (6/12),2/2,1/1,45% (5/11),0/1,0/0,- (0/0),- (0/0)
2017 Almaty $25K R32,W vs Anshba,70% (7/10),63% (5/8),2/5,1/4,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2017 Moscow $15K F,W vs Sizikova,46% (11/24),64% (7/11),2/4,1/1,82% (18/22),2/3,2/2,- (0/0),- (0/0)
2017 Moscow $15K QF,W vs Kremen,56% (5/9),89% (8/9),2/2,1/1,62% (8/13),0/0,0/0,- (0/0),- (0/0)
2017 Moscow $15K R16,W vs Gasanova,53% (8/15),41% (9/22),2/4,1/2,36% (4/11),0/1,0/0,- (0/0),- (0/0)
2017 Moscow $15K R32,W vs Ukolova,71% (5/7),50% (7/14),2/2,1/1,33% (2/6),0/0,0/0,- (0/0),- (0/0)
2017 Moscow $15K F,W vs Leykina,88% (7/8),50% (5/10),2/6,1/2,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2017 Moscow $15K SF,W vs Danilina,62% (8/13),38% (5/13),2/4,1/3,33% (2/6),0/1,0/0,- (0/0),- (0/0)
2017 Moscow $15K R16,W vs Lazareva,78% (7/9),71% (5/7),2/3,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2025 (1 matches),,25.0%,50.0%,-,-,0.0%,0.0%,0.0%,-,-
2023 (2 matches),,48.0%,61.9%,50.0%,100.0%,33.3%,62.5%,50.0%,42.9%,42.9%
2021 (1 matches),,57.1%,0.0%,-,-,55.6%,66.7%,66.7%,-,-
2019 (8 matches),,53.7%,56.6%,47.6%,45.5%,46.9%,46.7%,50.0%,58.3%,41.7%
2017 (12 matches),,62.7%,57.0%,55.8%,52.2%,56.0%,40.0%,100.0%,60.0%,80.0%
Career (58 matches),,57.7%,50.9%,58.8%,55.8%,52.7%,50.6%,50.0%,55.9%,56.7%
