Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),166,442,251,1502,244,1460,200,1490,210,1385,64,1367,,
2025,155,464,192,1566,211,1503,161,1549,199,1417,76,1130
2024,237,301,313,1420,273,1410,257,1401,241,1320,98,807
2023,200,369,173,1570,180,1511,135,1561,189,1408,,
2022,245,260,196,1518,259,1385,156,1514,,,,
2021,271,261,282,1346,277,1315,265,1318,,,,
2020,418,111,,,,,,,,,429,162
2019,425,98,,,,,,,,,427,146
2018,467,55,,,,,,,,,419,119
2017,585,43,,,,,,,,,630,55
2016,534,52,,,,,,,,,542,72
2015,567,44,,,,,,,,,511,77
2014,451,62,,,,,,,,,,
2013,645,42,,,,,,,,,842,26
2012,,,,,,,,,,,1017,14
