Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Charleston R32,L vs Pegula,1.01,0.61,44.5,2.1,0.0%,42.9%,0.0%,25.0%,48.1%,30.8%
2023 Roland Garros R64,L vs Sabalenka,1.02,0.65,55.7,2.3,5.6%,47.2%,0.0%,55.9%,30.0%,32.0%
2023 Roland Garros R128,W vs Udvardy,0.98,1.15,64.0,6.4,0.0%,41.7%,0.0%,57.8%,58.3%,60.0%
2021 BJK Cup Finals RR: BLR vs BEL RR,L vs Minnen,0.88,0.52,38.2,2.3,6.7%,46.7%,0.0%,53.3%,22.2%,37.5%
2019 W60 Warsaw R32,W vs Eikeri,1.18,1.17,56.6,2.6,-,36.8%,-,54.3%,59.5%,48.6%
2019 W25 Grodzisk Mazowiecki R32,L vs Bulgaru,1.02,0.84,61.2,2.5,-,29.4%,-,46.7%,51.5%,51.6%
2019 W80 Nur Sultan SF,L vs Bouzkova,0.74,0.37,30.8,2.1,-,36.8%,-,23.5%,35.0%,35.0%
2019 W80 Nur Sultan QF,W vs Heisen,1.18,1.06,81.8,8.2,-,48.1%,-,50.0%,45.5%,46.0%
2019 W25 Minsk QF,L vs Gjorcheska,0.98,0.91,95.8,16.4,-,50.0%,-,54.0%,40.4%,49.0%
2019 W15 Heraklion QF,W vs Kimmelmann,1.03,1.31,47.6,2.2,-,59.5%,-,48.8%,54.3%,62.5%
2019 W15 Heraklion R16,W vs Mtsentlitze,1.09,1.96,36.2,2.2,-,65.2%,-,60.0%,66.7%,66.7%
2019 W15 Heraklion R32,W vs Dalakishvili,1.25,1.19,68.2,4.9,-,45.2%,-,55.6%,40.5%,55.3%
2017 Almaty $25K R32,W vs Anshba,1.24,1.60,41.4,2.3,0.0%,58.1%,0.0%,58.6%,50.0%,57.7%
2017 Moscow $15K F,W vs Sizikova,1.08,1.17,80.0,27.1,0.0%,52.9%,0.0%,57.6%,50.0%,46.7%
2017 Moscow $15K QF,W vs Kremen,1.10,1.37,57.2,2.6,0.0%,54.1%,2.9%,47.1%,67.6%,54.8%
2017 Moscow $15K R16,W vs Gasanova,1.04,1.10,65.8,3.1,0.0%,44.4%,0.0%,61.0%,54.2%,46.4%
2017 Moscow $15K R32,W vs Ukolova,0.98,1.26,54.2,2.3,0.0%,51.7%,0.0%,54.2%,57.1%,63.6%
2017 Moscow $15K F,W vs Leykina,1.15,1.73,39.4,2.1,0.0%,76.7%,0.0%,52.0%,50.0%,54.2%
2017 Moscow $15K SF,W vs Danilina,1.11,1.21,63.8,2.2,0.0%,62.2%,0.0%,55.9%,45.7%,43.2%
2017 Moscow $15K R16,W vs Lazareva,1.03,2.05,36.6,2.0,4.3%,73.9%,0.0%,68.2%,65.2%,50.0%
2025 (1 matches),,1.01,0.61,44.5,2.1,0.0%,42.9%,0.0%,25.0%,48.1%,30.8%
2023 (2 matches),,1.00,0.98,60.7,3.3,2.4%,44.0%,0.0%,57.0%,47.4%,50.0%
2021 (1 matches),,0.88,0.52,38.2,2.3,6.7%,46.7%,0.0%,53.3%,22.2%,37.5%
2019 (8 matches),,1.08,1.05,65.8,3.1,0.0%,46.7%,0.0%,50.5%,48.1%,51.3%
2017 (12 matches),,1.09,1.35,56.6,2.6,0.2%,56.8%,0.5%,58.0%,53.3%,52.1%
Career (58 matches),,1.06,1.14,58.5,2.7,0.8%,52.6%,0.6%,55.4%,49.9%,49.8%
