Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Charleston R32,L vs Pegula,3.8,4.1,3.5,35.2%,37.5%,22.2%,71.4%,50.7%,17.4%,-0.5,-0.8,1.0,1.8
2023 Roland Garros R64,L vs Sabalenka,3.3,3.6,2.9,41.8%,44.4%,42.9%,33.3%,41.6%,26.4%,-2.0,-4.2,1.5,2.5
2023 Roland Garros R128,W vs Udvardy,5.0,5.0,4.9,56.7%,55.3%,60.0%,41.4%,44.9%,7.9%,16.5,10.2,2.0,1.0
2021 BJK Cup Finals RR,L vs Minnen,3.5,3.9,3.0,42.9%,37.0%,28.6%,42.9%,42.4%,13.3%,-5.0,-9.4,-2.5,-3.5
Last 52 Weeks (1 matches),,3.8,4.1,3.5,35.2%,37.5%,22.2%,71.4%,50.7%,17.4%,-0.5,-0.8,1.0,1.8
Career (4 matches),,4.0,4.3,3.8,45.4%,45.5%,44.2%,45.7%,44.9%,13.7%,2.3,2.8,0.5,0.5
