Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Charleston R32,L vs Pegula,0.0%,-,12.8%,58.3%,12.5%,21.7%,0.0%,7.1%,14.3%,1.4%,50.0%,27,6
2023 Roland Garros R64,L vs Sabalenka,0.0%,-,3.2%,50.0%,13.2%,17.6%,0.0%,8.9%,30.0%,6.0%,33.3%,11,-19
2023 Roland Garros R128,W vs Udvardy,0.0%,-,6.5%,75.0%,13.8%,12.8%,33.3%,8.3%,13.2%,1.7%,28.6%,45,13
2021 BJK Cup Finals RR,L vs Minnen,0.0%,-,6.3%,57.1%,10.0%,13.3%,0.0%,6.5%,23.1%,1.4%,0.0%,9,-3
Last 52 Weeks (1 matches),,0.0%,-,12.8%,58.3%,12.5%,21.7%,0.0%,7.1%,14.3%,1.4%,50.0%,27,6
Career (4 matches),,0.0%,-,6.8%,62.9%,12.8%,15.7%,33.3%,8.0%,17.3%,2.4%,30.0%,28,2
