Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1999 Leipzig R16,L vs Kournikova,7.4%,50.0%,7.5%,55.6%,16.7%,6.7%,0.0%,4.9%,16.7%,0.0%,-,19,38
1998 Roland Garros R16,L vs Davenport,0.0%,-,6.4%,72.7%,8.4%,12.2%,0.0%,12.4%,33.3%,0.6%,0.0%,-31,-31
Career (2 matches),,2.8%,50.0%,6.9%,65.0%,10.3%,10.7%,0.0%,9.6%,30.3%,0.4%,0.0%,-13,-6
