Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
1999 Leipzig R16,L vs Kournikova,67.7%,50.0%,12.9%,3/5,2.29,7.5%,75.7%,46.4%,16.2%,2.10,12.5%,60.9%,57.1%,8.7%,2.58,0.0%
1998 Roland Garros R16,L vs Davenport,75.0%,56.7%,7.5%,2/4,2.96,1.5%,81.6%,55.0%,4.1%,2.81,2.3%,83.3%,60.0%,16.7%,3.27,0.0%
Career (2 matches),,71.8%,53.9%,9.9%,35.7%,2.71,3.8%,79.1%,51.5%,9.3%,2.56,6.0%,72.3%,58.8%,12.8%,2.98,0.0%
