Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
23-Jul-2012,Les Contamines Montjoie 25K,Hard,F,264,187,(4) Beltrame d. (2) Tereza Mrdeza [CRO],6-2 6-2,,,,,,,,
21-Sep-2009,Saguenay 50K,Hard,F,157,171,(7) Sofia Arvidsson [SWE] d. (4) Beltrame,5-7 6-4 7-6(1),,,,,,,,
13-Oct-2008,Saint-Raphael 50K,Hard,F,93,141,Angelique Kerber [GER] d. (2) Beltrame,6-2 6-1,,,,,,,,
05-May-2008,Zagreb 75K,Clay,F,127,60,(1) Sofia Arvidsson [SWE] d. (6) Beltrame,7-6(0) 6-2,,,,,,,,
12-Jun-2006,Marseille 50K,Clay,F,142,88,(1) Ekaterina Bychkova [RUS] d. Beltrame,6-1 6-2,,,,,,,,
11-Jul-2005,Louisville KY 50K,Hard,F,103,155,(WC) Ashley Harkleroad [USA] d. (2) Beltrame,4-6 7-5 6-0,,,,,,,,
26-Apr-2004,Cagnes sur Mer 75K,Clay,F,113,98,(5) Beltrame d. (2) Anna Lena Groenefeld [GER],6-4 6-4,,,,,,,,
15-Sep-2003,Sofia 25K,Clay,F,182,157,(4) Beltrame d. (2) Patricia Wartusch [AUT],6-3 6-4,,,,,,,,
21-Oct-2002,St Raphael 25K,Hard,F,246,170,(4) Camille Pin [FRA] d. Beltrame,6-4 7-5,,,,,,,,
02-Jul-2001,Perigueux 10K,Clay,F,419,248,Beltrame d. (1) Daniela Olivera [URU],6-4 6-1,,,,,,,,
