Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2013 Marrakech Q1,L vs Knapp,0.99,0.89,75.1,2.3,1.8%,54.4%,0.0%,43.6%,38.6%,53.6%
2013 Croissy Beaubourg 50K R32,L vs Keothavong,0.94,0.67,53.1,2.2,3.0%,69.7%,3.6%,60.7%,27.3%,21.9%
2013 Bogota Q2,L vs Pfizenmaier,0.93,0.71,51.2,5.4,4.9%,61.0%,8.1%,59.5%,27.9%,33.3%
2013 Bogota Q1,W vs Tomljanovic,1.19,1.58,50.2,2.2,5.9%,70.6%,6.9%,69.0%,47.4%,31.3%
2013 Grenoble 25K R32,L vs Voracova,0.98,0.60,40.5,2.7,0.0%,26.9%,8.3%,54.2%,31.8%,42.1%
2013 Andrezieux Boutheon 25K R16,L vs Van Uytvanck,0.86,0.73,52.8,2.2,-,64.5%,-,53.3%,39.5%,29.4%
2012 Nantes 50K R32,L vs Svitolina,1.01,0.84,68.8,4.0,-,63.0%,-,56.9%,39.6%,26.7%
2012 Joue Les Tours 50K R32,L vs Sadikovic,0.92,0.84,62.7,4.8,-,72.1%,-,56.1%,31.3%,34.1%
2012 Saint Malo 25K R16,L vs Parra Santonja,0.94,0.67,48.2,2.2,-,50.0%,-,60.0%,32.4%,32.3%
2012 Mestre 50K SF,L vs Cabeza Candela,0.81,0.69,47.3,3.3,-,50.0%,-,56.0%,37.1%,43.8%
2012 Mestre 50K R16,W vs Burnett,1.01,2.01,39.5,2.4,-,60.9%,-,71.4%,65.0%,70.6%
2012 Charleroi 25K QF,W vs Kerkhove,1.26,1.38,45.8,4.3,-,42.9%,-,71.0%,44.7%,51.4%
2012 Les Contamines Montjoie 25K F,W vs Mrdeza,1.03,2.53,40.0,2.3,-,72.7%,-,90.0%,45.8%,47.8%
2012 Les Contamines Montjoie 25K QF,W vs Jakupovic,1.10,1.23,55.7,2.7,-,65.3%,-,65.9%,34.8%,42.9%
2013 (6 matches),,0.98,0.83,56.7,2.6,3.1%,58.6%,4.6%,55.2%,35.9%,36.8%
2012 (8 matches),,1.02,1.07,53.7,3.0,-,60.2%,-,63.9%,39.2%,41.0%
Career (14 matches),,1.00,0.95,55.0,2.8,3.1%,59.5%,4.6%,60.1%,37.8%,39.2%
