Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2009,14,4,10,28.6%,8-19,29.6%,105-138,43.2%,1-2,33.3%,14,-,-,5.4%,4.9%,58.2%,62.1%,42.7%,54.0%,40.3%,47.0%,0.88,R16 (3x)
2008,11,4,7,36.4%,12-15,44.4%,117-145,44.7%,2-1,66.7%,8,-,-,3.2%,3.0%,56.2%,62.6%,47.3%,55.9%,39.6%,47.8%,0.90,R16 (2x)
2007,33,8,25,24.2%,19-50,27.5%,262-365,41.8%,3-4,42.9%,29,-,-,5.1%,3.6%,56.4%,60.2%,41.7%,52.1%,39.5%,46.0%,0.83,R16 (6x)
2006,31,17,14,54.8%,37-34,52.1%,336-332,50.3%,4-2,66.7%,11,-,-,5.1%,2.6%,55.6%,64.6%,45.6%,56.1%,40.2%,48.1%,0.92,SF (2x)
2005,28,9,19,32.1%,23-39,37.1%,277-313,46.9%,4-5,44.4%,6,-,-,3.2%,4.1%,51.0%,60.3%,47.9%,54.3%,42.2%,47.9%,0.92,QF (Portoroz)
2004,14,5,9,35.7%,11-22,33.3%,144-178,44.7%,2-4,33.3%,3,-,-,4.5%,2.9%,60.0%,61.2%,37.8%,51.8%,43.4%,47.8%,0.90,QF (Stockholm)
2003,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-0,-,0,,,,,,,,,,,,R32 (Pattaya)
Career,132,47,85,35.6%,110-181,37.8%,1250-1484,45.7%,16-18,47.1%,71,-,-,4.7%,3.6%,56.3%,61.7%,43.6%,53.8%,40.2%,47.0%,0.87,
