Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Hamburg QF,L vs Boisson,2.0%,100.0%,6.2%,66.7%,7.1%,6.9%,0.0%,4.3%,16.7%,0.9%,0.0%,-99,-107
2025 s Hertogenbosch R32,L vs Mertens,0.0%,-,3.2%,33.3%,4.7%,10.5%,0.0%,10.5%,9.4%,2.0%,100.0%,-63,-80
2025 Madrid R128,L vs Eala,0.0%,-,6.1%,42.9%,9.8%,8.3%,0.0%,5.9%,11.1%,0.0%,-,-84,-63
2025 Australian Open R128,L vs Kasatkina,0.0%,-,6.0%,66.7%,6.6%,9.5%,0.0%,9.3%,30.0%,1.3%,0.0%,-69,-69
2024 Tokyo R32,W vs Kudermetova,0.0%,-,6.0%,55.6%,9.8%,12.8%,0.0%,8.7%,30.8%,2.1%,42.9%,-133,-105
2024 Osaka R32,L vs Lamens,0.0%,-,3.9%,75.0%,12.3%,9.7%,0.0%,7.2%,18.2%,1.0%,0.0%,-27,-9
2024 Beijing R64,L vs Badosa,0.0%,-,5.3%,33.3%,9.5%,4.8%,0.0%,4.6%,22.2%,1.2%,25.0%,-110,-111
2024 Olympics R32,L vs Navarro,0.0%,-,3.4%,100.0%,6.2%,11.3%,33.3%,6.1%,20.0%,3.0%,57.1%,-101,-97
2024 Prague R32,W vs Jamrichova,0.0%,-,1.4%,100.0%,7.1%,0.0%,0.0%,6.7%,18.8%,1.8%,20.0%,-76,-34
2024 Charleston R32,L vs Sakkari,0.0%,-,6.0%,57.1%,6.4%,3.1%,0.0%,6.0%,18.8%,1.8%,25.0%,-52,-47
2024 Hobart QF,L vs Navarro,0.0%,-,6.0%,81.8%,7.4%,23.8%,0.0%,12.4%,44.0%,0.5%,50.0%,-82,-76
2023 Roland Garros R128,L vs Alexandrova,0.0%,-,1.3%,50.0%,3.4%,8.7%,0.0%,7.0%,25.0%,1.8%,75.0%,-74,-38
2019 Osaka R16,L vs Osaka,0.0%,-,6.4%,66.7%,4.2%,8.7%,0.0%,1.6%,14.3%,5.3%,50.0%,-108,-89
2018 Istanbul R32,W vs Ivakhnenko,0.0%,-,7.9%,54.5%,4.6%,26.9%,0.0%,3.3%,11.5%,1.1%,60.0%,-119,-127
2016 ITF Sofia R32,W vs Kovalets,0.0%,-,9.7%,84.6%,7.1%,6.3%,0.0%,6.3%,15.4%,3.0%,60.0%,-22,-29
Last 52 Weeks (3 matches),,0.7%,100.0%,5.2%,50.0%,7.2%,8.3%,0.0%,6.8%,11.3%,1.0%,66.7%,-82,-84
Career (15 matches),,0.1%,100.0%,5.2%,66.0%,7.0%,9.9%,4.3%,6.6%,20.5%,1.8%,47.4%,-85,-76
