Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Hamburg QF,L vs Boisson,5.2,6.3,4.0,37.8%,52.0%,66.7%,20.0%,44.6%,8.5%,3.5,4.3,-1.5,-1.4
2025 s Hertogenbosch R32,L vs Mertens,5.2,6.3,4.1,40.0%,44.0%,45.5%,27.8%,48.8%,16.2%,-5.0,-7.4,2.5,2.9
2025 Madrid R128,L vs Eala,4.1,4.0,4.3,37.5%,53.1%,33.3%,20.0%,48.2%,7.1%,-3.0,-4.4,3.0,3.3
2025 Australian Open R128,L vs Kasatkina,5.4,5.5,5.3,33.3%,35.7%,38.5%,52.9%,46.4%,11.7%,-4.0,-4.1,0.5,0.4
2024 Tokyo R32,W vs Kudermetova,5.2,4.9,5.3,49.3%,64.7%,71.4%,43.5%,53.5%,18.2%,9.0,7.9,6.5,5.2
2024 Osaka R32,L vs Lamens,4.4,4.0,4.8,38.7%,36.8%,12.5%,61.5%,50.3%,10.4%,7.5,9.4,-5.5,-6.6
2024 Beijing R64,L vs Badosa,6.3,7.3,5.6,35.3%,50.0%,12.5%,51.6%,41.3%,6.9%,0.5,0.5,1.0,0.6
2024 Olympics R32,L vs Navarro,5.3,5.6,4.9,48.3%,34.6%,42.4%,59.4%,54.5%,13.3%,5.0,2.2,-2.5,-1.4
2024 Prague R32,W vs Jamrichova,4.6,4.5,4.8,54.8%,48.1%,60.0%,47.8%,37.6%,6.4%,1.0,1.2,-3.0,-1.9
2024 Charleston R32,L vs Sakkari,4.6,4.6,4.5,44.6%,45.2%,21.4%,37.5%,57.8%,10.6%,-6.0,-5.2,-2.0,-2.5
2024 Hobart QF,L vs Navarro,4.9,4.5,5.2,47.9%,41.0%,36.4%,55.6%,50.4%,7.7%,0.0,0.0,9.5,5.8
2023 Roland Garros R128,L vs Alexandrova,3.7,3.8,3.6,47.2%,38.5%,50.0%,28.6%,39.9%,11.7%,-5.5,-8.2,2.5,2.1
2019 Osaka R16,L vs Osaka,3.6,4.2,3.2,42.5%,50.0%,37.5%,50.0%,41.1%,13.4%,-5.5,-9.2,3.5,3.6
2018 Istanbul R32,W vs Ivakhnenko,7.0,7.3,6.7,60.5%,40.6%,56.0%,56.4%,52.6%,9.5%,1.5,0.7,5.5,3.1
2016 ITF Sofia R32,W vs Kovalets,5.6,5.8,5.3,56.9%,53.1%,50.0%,60.7%,39.3%,6.5%,6.5,5.7,-1.5,-0.8
Last 52 Weeks (3 matches),,4.8,5.5,4.2,38.3%,50.0%,45.5%,23.7%,47.1%,10.6%,-1.5,-2.1,1.3,1.4
Career (15 matches),,5.0,5.2,4.8,45.6%,45.5%,44.6%,49.0%,47.6%,10.3%,0.4,0.3,1.2,1.0
