Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,3,1,2,33.3%,2-4,33.3%,25-32,43.9%,0-0,-,3,46.4%,41.4%,1.1%,6.0%,65.4%,57.1%,38.1%,50.5%,45.6%,48.0%,0.92,R32 (2x)
2025,29,9,20,31.0%,21-42,33.3%,252-339,42.6%,4-4,50.0%,29,51.2%,34.5%,1.8%,5.2%,63.0%,57.3%,40.7%,51.1%,43.7%,47.3%,0.89,QF (2x)
2024,49,22,27,44.9%,54-57,48.6%,511-544,48.4%,11-8,57.9%,49,61.5%,35.8%,1.7%,4.0%,65.3%,59.4%,45.8%,54.7%,44.2%,49.4%,0.98,SF (2x)
2023,22,4,18,18.2%,14-38,26.9%,187-282,39.9%,1-5,16.7%,21,52.8%,28.3%,2.1%,4.8%,64.0%,57.2%,39.8%,50.9%,41.2%,46.0%,0.84,R16 (Strasbourg)
2022,18,7,11,38.9%,15-24,38.5%,168-191,46.8%,0-2,0.0%,18,61.3%,32.4%,1.3%,3.3%,69.1%,57.6%,45.9%,54.0%,42.5%,48.3%,0.92,QF (Eastbourne)
2021,17,6,11,35.3%,17-25,40.5%,179-204,46.7%,1-0,100.0%,17,54.1%,39.6%,1.1%,4.5%,69.3%,55.4%,42.7%,51.5%,45.7%,48.5%,0.94,SF (2x)
2020,7,3,4,42.9%,7-9,43.8%,84-83,50.3%,0-3,0.0%,7,51.9%,49.4%,1.3%,5.1%,65.9%,53.9%,39.2%,48.9%,49.0%,48.9%,0.96,R16 (Lyon)
2019,8,2,6,25.0%,6-13,31.6%,73-99,42.4%,1-0,100.0%,8,53.6%,32.2%,1.4%,5.3%,62.2%,57.1%,40.5%,50.9%,42.3%,46.7%,0.86,R16 (Osaka)
2018,11,4,7,36.4%,9-15,37.5%,91-126,41.9%,2-0,100.0%,11,42.7%,40.6%,1.8%,4.1%,65.6%,52.1%,39.0%,47.6%,46.8%,47.2%,0.89,R16 (2x)
2017,8,3,5,37.5%,7-12,36.8%,83-101,45.1%,1-1,50.0%,8,55.4%,35.1%,2.5%,2.1%,72.4%,56.8%,45.7%,53.7%,43.3%,48.5%,0.93,R16 (2x)
2015,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,
2014,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,
Career,174,61,113,35.1%,152-243,38.5%,1664-2025,45.1%,21-23,47.7%,171,55.5%,35.5%,1.7%,4.3%,65.8%,57.2%,42.8%,52.3%,44.0%,48.1%,0.92,
