Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Hamburg QF,L vs Boisson,67% (4/6),40% (2/5),0/0,0/0,55% (6/11),2/4,1/2,- (0/0),- (0/0)
2025 s Hertogenbosch R32,L vs Mertens,40% (2/5),67% (2/3),0/0,0/0,45% (5/11),3/5,2/3,- (0/0),- (0/0)
2025 Madrid R128,L vs Eala,33% (2/6),38% (3/8),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2025 Australian Open R128,L vs Kasatkina,100% (3/3),20% (1/5),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2024 Tokyo R32,W vs Kudermetova,53% (8/15),44% (4/9),2/7,1/2,50% (2/4),0/0,0/0,80% (4/5),60% (3/5)
2024 Osaka R32,L vs Lamens,43% (3/7),0% (0/1),0/0,0/0,43% (3/7),4/6,0/1,- (0/0),- (0/0)
2024 Beijing R64,L vs Badosa,67% (4/6),17% (1/6),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2024 US Open R128,L vs Alexandrova,73% (8/11),25% (3/12),1/1,0/0,50% (7/14),0/2,0/1,80% (4/5),50% (3/6)
2024 Paris Olympics R32,L vs Navarro,32% (7/22),100% (4/4),1/4,0/0,50% (8/16),3/5,0/1,50% (3/6),67% (4/6)
2024 Prague R32,W vs Jamrichova,73% (8/11),44% (4/9),2/3,1/1,57% (4/7),3/3,0/0,100% (5/5),40% (2/5)
2024 Wimbledon R128,L vs Wang,60% (9/15),38% (3/8),1/1,0/0,29% (2/7),1/3,0/1,33% (2/6),40% (2/5)
2024 Charleston R32,L vs Sakkari,38% (5/13),25% (1/4),0/0,0/0,50% (4/8),1/3,0/1,- (0/0),- (0/0)
2024 Hobart QF,L vs Navarro,55% (6/11),42% (5/12),1/1,0/0,53% (8/15),2/4,0/1,- (0/0),- (0/0)
2023 US Open R128,L vs Stearns,50% (3/6),40% (4/10),0/0,0/0,57% (8/14),4/6,3/4,- (0/0),- (0/0)
2023 Wimbledon R64,L vs Boulter,70% (7/10),100% (2/2),1/1,0/0,67% (10/15),3/5,2/3,- (0/0),- (0/0)
2023 Wimbledon R128,W vs Pera,79% (11/14),21% (7/34),2/5,1/3,43% (3/7),0/1,0/0,20% (1/5),40% (2/5)
2023 Roland Garros R128,L vs Alexandrova,44% (4/9),40% (4/10),1/2,0/0,36% (4/11),2/4,0/1,- (0/0),- (0/0)
2022 Wimbledon R64,L vs Sakkari,75% (6/8),25% (1/4),0/0,0/0,69% (9/13),5/7,4/5,- (0/0),- (0/0)
2022 Wimbledon R128,W vs Saville,57% (12/21),38% (5/13),2/7,1/2,79% (15/19),0/1,0/0,- (0/0),- (0/0)
2021 US Open R128,L vs Davis,89% (8/9),75% (3/4),1/1,0/0,64% (7/11),3/5,3/4,- (0/0),- (0/0)
2025 (4 matches),,55.0%,38.1%,-,-,46.3%,38.5%,42.9%,-,-
2024 (9 matches),,52.3%,38.5%,47.1%,66.7%,49.4%,50.0%,0.0%,66.7%,51.9%
2023 (4 matches),,64.1%,30.4%,50.0%,33.3%,53.2%,56.3%,62.5%,20.0%,40.0%
2022 (2 matches),,62.1%,35.3%,28.6%,50.0%,75.0%,62.5%,80.0%,-,-
2021 (1 matches),,88.9%,75.0%,100.0%,-,63.6%,60.0%,75.0%,-,-
Career (187 matches),,57.0%,50.2%,57.8%,58.5%,50.9%,49.6%,48.0%,56.1%,49.0%
