Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Charleston,Clay,R32,169,22,(8) Anna Kalinskaya [RUS] d. (Q) Tomova,6-2 6-4,0.77,0.0%,9.1%,58.2%,50.0%,21.7%,2/9,1:19
30-Mar-2026,Charleston,Clay,R64,169,689,(Q) Tomova d. (WC) Jennifer Brady [USA],6-4 6-3,1.44,3.7%,1.9%,70.4%,73.7%,75.0%,3/3,1:26
30-Mar-2026,Charleston,Clay,Q2,169,246,(8) Tomova d. Ayana Akli [USA],3-6 6-1 6-1,1.48,0.0%,2.9%,68.6%,66.7%,59.1%,5/7,1:53
30-Mar-2026,Charleston,Clay,Q1,169,673,(8) Tomova d. (WC) Usue Maitane Arconada [USA],6-2 6-3,1.43,0.0%,1.8%,60.0%,63.6%,50.0%,1/4,1:21
17-Mar-2026,Miami,Hard,Q1,163,70,(1) Kimberly Birrell [AUS] d. Tomova,6-3 6-2,0.81,4.3%,4.3%,75.7%,52.8%,23.5%,5/11,1:14
04-Mar-2026,Indian Wells,Hard,Q1,151,64,(1) Katie Boulter [GBR] d. Tomova,6-4 6-3,0.65,3.1%,7.8%,71.9%,56.5%,27.8%,6/11,1:19
16-Feb-2026,Oeiras 125 Indoor 2,Hard,QF,153,109,(3) Suzan Lamens [NED] d. (8) Tomova,6-4 6-4,0.77,3.7%,7.3%,68.3%,51.8%,53.8%,5/9,1:29
16-Feb-2026,Oeiras 125 Indoor 2,Hard,R16,153,360,(8) Tomova d. (Q) En Shuo Liang [TPE],2-6 7-6(4) 6-2,1.04,4.4%,3.3%,67.0%,50.8%,46.7%,4/11,1:56
16-Feb-2026,Oeiras 125 Indoor 2,Hard,R32,153,385,(8) Tomova d. (Q) Dalila Jakupovic [SLO],6-2 6-4,1.53,0.0%,5.8%,63.5%,69.7%,57.9%,3/5,1:27
09-Feb-2026,Oeiras 125 Indoor 1,Hard,R32,153,130,(9) Kaitlin Quevedo [ESP] d. Tomova,6-0 6-1,0.37,0.0%,4.8%,59.5%,60.0%,11.8%,5/10,0:50
01-Feb-2026,Cluj-Napoca,Hard,R32,143,478,Sara Sorribes Tormo [ESP] d. Tomova,6-2 7-5,0.88,0.0%,6.8%,67.1%,49.0%,29.2%,7/15,1:52
19-Jan-2026,Australian Open,Hard,Q3,128,110,(6) Yuliia Starodubtseva [UKR] d. (18) Tomova,7-6(3) 6-2,0.75,0.0%,2.6%,66.2%,60.8%,42.3%,10/13,1:44
19-Jan-2026,Australian Open,Hard,Q2,128,220,(18) Tomova d. Viktoria Hruncakova [SVK],6-4 6-4,1.14,3.7%,7.4%,58.0%,63.8%,52.9%,4/6,1:33
19-Jan-2026,Australian Open,Hard,Q1,128,171,(18) Tomova d. Bernarda Pera [USA],1-6 6-4 6-0,1.21,1.4%,1.4%,72.6%,69.8%,35.0%,6/9,1:27
04-Jan-2026,Brisbane,Hard,Q1,128,113,(12) Aliaksandra Sasnovich [BLR] d. Tomova,6-2 6-2,0.58,7.4%,5.6%,63.0%,58.8%,35.0%,3/7,1:04
13-Oct-2025,Ningbo,Hard,Q1,127,70,(9) Antonia Ruzic [CRO] d. Tomova,7-6(1) 2-6 6-1,0.87,0.0%,7.1%,62.4%,52.8%,31.3%,2/10,2:12
06-Oct-2025,Wuhan,Hard,Q2,115,73,(13) Polina Kudermetova [UZB] d. (ALT) Tomova,6-4 6-1,0.75,4.3%,8.5%,61.7%,48.3%,33.3%,5/11,1:11
06-Oct-2025,Wuhan,Hard,Q1,115,61,(ALT) Tomova d. (3) Katie Boulter [GBR],3-6 6-4 6-1,1.09,1.0%,10.4%,64.6%,59.7%,41.2%,9/14,2:09
