Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Hamburg QF,L vs Boisson,67.4%,41.9%,4.3%,2/0,2.82,13.3%,63.3%,31.6%,3.3%,2.70,13.9%,92.3%,58.3%,7.7%,3.32,11.1%
2025 s Hertogenbosch R32,L vs Mertens,72.7%,46.9%,4.5%,2/0,2.31,7.0%,70.0%,42.9%,3.3%,2.44,7.4%,85.7%,50.0%,7.1%,2.09,6.3%
2025 Madrid R128,L vs Eala,87.1%,48.1%,12.9%,1/7,2.71,0.0%,87.8%,47.2%,12.2%,2.73,0.0%,90.0%,50.0%,15.0%,2.64,0.0%
2025 Australian Open R128,L vs Kasatkina,86.5%,35.6%,5.8%,2/1,2.62,15.0%,82.4%,32.1%,2.9%,2.45,15.2%,94.4%,41.2%,11.1%,3.46,14.3%
2024 Tokyo R32,W vs Kudermetova,86.7%,54.2%,3.6%,1/2,2.48,2.0%,86.0%,53.1%,3.5%,2.47,3.2%,88.5%,56.5%,3.8%,2.49,0.0%
2024 Osaka R32,L vs Lamens,70.6%,38.9%,5.9%,2/1,2.66,5.9%,64.7%,45.5%,5.9%,2.50,9.5%,87.5%,28.6%,6.3%,2.92,0.0%
2024 Beijing R64,L vs Badosa,77.8%,38.8%,7.9%,1/4,2.27,0.0%,75.8%,40.0%,0.0%,2.18,0.0%,92.3%,37.5%,19.2%,2.43,0.0%
2024 Olympics R32,L vs Navarro,77.4%,46.2%,9.5%,3/5,2.70,3.9%,80.7%,45.7%,7.0%,2.63,5.3%,79.2%,47.4%,16.7%,2.91,0.0%
2024 Prague R32,W vs Jamrichova,75.8%,38.3%,1.6%,1/0,2.52,11.5%,82.5%,36.4%,0.0%,2.38,18.2%,100.0%,42.9%,7.1%,2.77,0.0%
2024 Charleston R32,L vs Sakkari,66.7%,44.1%,3.9%,1/1,2.13,6.3%,57.6%,42.1%,0.0%,2.11,7.1%,83.3%,46.7%,11.1%,2.16,5.0%
2024 Hobart QF,L vs Navarro,80.0%,48.7%,9.5%,5/4,2.75,10.4%,79.0%,42.9%,6.5%,2.64,14.9%,93.1%,59.3%,17.2%,3.01,0.0%
2023 Roland Garros R128,L vs Alexandrova,80.2%,53.8%,3.7%,2/1,2.67,0.0%,76.0%,68.4%,4.0%,2.68,0.0%,90.0%,33.3%,3.3%,2.65,0.0%
2019 Osaka R16,L vs Osaka,63.5%,53.7%,2.4%,1/1,2.74,2.4%,45.9%,58.8%,2.7%,2.69,3.4%,88.1%,51.4%,2.4%,2.88,0.0%
2018 Istanbul R32,W vs Ivakhnenko,82.3%,76.5%,0.0%,0/0,2.50,2.9%,90.4%,76.6%,0.0%,2.52,1.8%,80.0%,75.0%,0.0%,2.45,7.7%
2016 ITF Sofia R32,W vs Kovalets,87.7%,50.0%,5.3%,3/0,2.72,3.2%,91.5%,51.2%,2.1%,2.58,4.3%,87.5%,42.9%,25.0%,3.11,0.0%
Last 52 Weeks (3 matches),,77.0%,46.2%,7.9%,41.7%,2.62,7.0%,75.2%,42.1%,6.9%,2.64,7.3%,89.4%,52.4%,10.6%,2.56,6.1%
Career (15 matches),,77.8%,48.6%,5.5%,50.0%,2.59,5.5%,77.2%,49.4%,3.8%,2.53,6.8%,89.1%,47.0%,9.9%,2.71,2.2%
