Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,9,Hard,21,11,10,52.4%,4,1,3,25.0%,2017,2026,R64,18,1.01,2.0%,4.7%,66.4%,60.0%,43.3%,54.4%,46.1%,52.0%,43.5%
Roland Garros,9,Clay,16,6,10,37.5%,4,1,3,25.0%,2017,2025,R64,13,0.97,1.3%,4.2%,70.3%,56.6%,44.4%,53.0%,45.7%,49.2%,39.7%
Wimbledon,8,Grass,16,8,8,50.0%,5,2,3,40.0%,2017,2025,R64,12,0.94,1.8%,4.2%,63.9%,58.5%,48.8%,55.0%,42.4%,58.3%,39.0%
US Open,10,Hard,20,9,11,45.0%,4,3,1,75.0%,2016,2025,R128,14,0.97,3.0%,5.5%,65.0%,58.9%,41.1%,52.7%,45.9%,50.4%,44.1%
Olympics,1,,2,1,1,50.0%,2,2,0,100.0%,2024,2024,R32,2,0.98,0.0%,2.7%,67.6%,61.0%,47.9%,56.8%,42.3%,50.0%,54.5%
Fed Cup,6,,12,5,7,41.7%,2,1,1,50.0%,2014,2020,,10,0.98,2.1%,5.0%,64.7%,56.5%,41.3%,51.1%,47.7%,52.6%,47.4%
Miami,8,Hard,13,4,9,30.8%,1,0,1,0.0%,2010,2026,R64,13,0.86,2.4%,5.2%,64.4%,57.5%,36.3%,49.9%,43.1%,52.0%,47.7%
Indian Wells,6,Hard,10,4,6,40.0%,2,1,1,50.0%,2017,2026,R64,10,0.92,1.8%,6.2%,64.9%,59.3%,36.9%,51.4%,44.9%,41.2%,45.1%
Cluj-Napoca,3,Hard,5,2,3,40.0%,1,0,1,0.0%,2024,2026,QF,5,0.99,1.1%,5.8%,63.0%,62.6%,38.5%,53.7%,45.6%,52.8%,46.7%
Brisbane,5,Hard,8,1,7,12.5%,2,1,1,50.0%,2017,2026,R64,8,0.86,2.6%,4.4%,62.2%,60.3%,44.1%,54.2%,39.5%,50.0%,34.0%
Wuhan,2,Hard,4,2,2,50.0%,1,1,0,100.0%,2024,2025,R32,4,0.92,1.6%,6.5%,61.4%,56.9%,39.0%,50.0%,45.9%,53.1%,60.7%
Beijing,2,Hard,4,2,2,50.0%,2,1,1,50.0%,2024,2025,R64,4,0.97,1.7%,5.6%,65.2%,56.7%,42.0%,51.6%,47.0%,62.2%,47.2%
