Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,11,Hard,15,4,11,26.7%,3,3,0,100.0%,1994,2006,R64,3,0.76,1.0%,9.4%,59.6%,44.6%,41.5%,43.3%,43.1%,33.3%,52.2%
Roland Garros,10,Clay,12,2,10,16.7%,0,0,0,-,1994,2006,R64,3,0.82,1.0%,10.9%,54.7%,55.2%,33.3%,45.3%,45.0%,52.8%,40.0%
Wimbledon,12,Grass,30,17,13,56.7%,4,2,2,50.0%,1995,2006,R16,0,,,,,,,,,,
US Open,14,Hard,29,15,14,51.7%,6,3,3,50.0%,1992,2006,R16,7,0.91,0.6%,7.8%,61.0%,55.6%,37.7%,48.6%,46.6%,45.6%,46.3%
Olympics,2,,4,2,2,50.0%,0,0,0,-,2000,2004,R32,0,,,,,,,,,,
Fed Cup,8,,32,21,11,65.6%,5,3,2,60.0%,1990,2006,,0,,,,,,,,,,
Birmingham,8,Grass,16,8,8,50.0%,3,1,2,33.3%,1996,2006,QF,3,0.77,0.4%,4.4%,69.4%,54.3%,45.5%,51.6%,37.3%,51.6%,30.8%
Indian Wells,8,Hard,14,6,8,42.9%,2,2,0,100.0%,1996,2006,R32,0,,,,,,,,,,
Amelia Island,7,Clay,10,3,7,30.0%,2,0,2,0.0%,1992,2005,R32,0,,,,,,,,,,
Hobart,6,Hard,17,10,7,58.8%,5,3,2,60.0%,1994,2004,SF,0,,,,,,,,,,
Key Biscayne,6,Hard,14,7,7,50.0%,4,0,4,0.0%,1994,1999,R16,0,,,,,,,,,,
Tokyo,6,Carpet,13,7,6,53.8%,3,1,2,33.3%,1997,2005,R16,0,,,,,,,,,,
