Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Sonya Jeyaseelan [CAN],7,2,77.8%,2,2,0,100.0%,1994,2000,0,,,,,,,,,,
8,Marlene Weingartner [GER],6,2,75.0%,1,0,1,0.0%,1994,2004,0,,,,,,,,,,
7,Mashona Washington [USA],5,2,71.4%,0,0,0,-,1993,2002,0,,,,,,,,,,
6,Lilia Osterloh [USA],2,4,33.3%,3,0,3,0.0%,1999,2005,0,,,,,,,,,,
6,Elena Likhovtseva [RUS],2,4,33.3%,1,1,0,100.0%,1995,2004,1,0.80,0.0%,8.1%,54.8%,44.1%,32.1%,38.7%,49.3%,22.2%,45.5%
6,Jana Nejedly [CAN],1,5,16.7%,1,0,1,0.0%,1993,2001,0,,,,,,,,,,
6,Rita Grande [ITA],3,3,50.0%,0,0,0,-,1994,2000,0,,,,,,,,,,
5,Silvia Farina Elia [ITA],1,4,20.0%,0,0,0,-,1997,2005,0,,,,,,,,,,
5,Ai Sugiyama [JPN],1,4,20.0%,0,0,0,-,1998,2005,0,,,,,,,,,,
5,Jennifer Capriati [USA],0,5,0.0%,0,0,0,-,1997,2004,0,,,,,,,,,,
5,Maria Sanchez Lorenzo [ESP],1,4,20.0%,0,0,0,-,1998,2003,0,,,,,,,,,,
5,Tamarine Tanasugarn [THA],2,3,40.0%,1,1,0,100.0%,1995,2003,0,,,,,,,,,,
5,Nathalie Tauziat [FRA],1,4,20.0%,1,0,1,0.0%,1995,2000,0,,,,,,,,,,
4,Roberta Vinci [ITA],0,4,0.0%,0,0,0,-,2001,2006,1,0.71,0.0%,16.3%,60.5%,53.8%,35.3%,46.5%,38.2%,28.6%,40.0%
4,Shinobu Asagoe [JPN],1,3,25.0%,2,0,2,0.0%,1997,2005,0,,,,,,,,,,
