Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2006,17,5,12,29.4%,14-24,36.8%,140-172,44.9%,0-0,-,8,-,-,1.0%,9.8%,59.7%,54.9%,40.9%,49.3%,41.1%,45.1%,0.81,R16 (Doha)
2005,36,13,23,36.1%,28-53,34.6%,313-418,42.8%,4-3,57.1%,8,-,-,0.9%,6.0%,64.4%,53.8%,42.3%,49.7%,43.0%,46.5%,0.86,R16 (4x)
2004,46,19,27,41.3%,45-60,42.9%,438-500,46.7%,4-5,44.4%,5,-,-,1.1%,11.0%,58.7%,55.3%,34.4%,46.6%,47.9%,47.3%,0.90,SF (Stanford)
2003,23,15,8,65.2%,32-19,62.7%,257-208,55.3%,2-1,66.7%,2,-,-,0.0%,5.2%,60.0%,55.6%,38.9%,48.9%,49.6%,49.2%,0.97,SF (3x)
2002,6,2,4,33.3%,4-9,30.8%,55-67,45.1%,1-0,100.0%,0,,,,,,,,,,,,R16 (2x)
2001,16,6,10,37.5%,12-23,34.3%,136-173,44.0%,2-3,40.0%,0,,,,,,,,,,,,R16 (3x)
2000,27,12,15,44.4%,23-33,41.1%,242-280,46.4%,2-3,40.0%,0,,,,,,,,,,,,SF (Hobart)
1999,24,7,17,29.2%,18-35,34.0%,199-269,42.5%,2-1,66.7%,0,,,,,,,,,,,,R16 (2x)
1998,35,14,21,40.0%,34-44,43.6%,337-372,47.5%,4-3,57.1%,0,,,,,,,,,,,,R16 (4x)
1997,22,13,9,59.1%,23-20,53.5%,194-185,51.2%,1-0,100.0%,0,,,,,,,,,,,,SF (Surabaya)
1996,11,4,7,36.4%,9-15,37.5%,94-115,45.0%,1-0,100.0%,0,,,,,,,,,,,,R16 (Jakarta)
1995,13,5,8,38.5%,15-16,48.4%,135-137,49.6%,1-2,33.3%,0,,,,,,,,,,,,QF (Pattaya)
1994,9,3,6,33.3%,9-11,45.0%,94-95,49.7%,0-3,0.0%,0,,,,,,,,,,,,R16 (Brighton)
1992,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R128 (US Open)
1990,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,0,,,,,,,,,,,,
Career,287,118,169,41.1%,266-366,42.1%,2646-3016,46.7%,24-24,50.0%,23,-,-,0.9%,8.3%,61.2%,54.6%,39.5%,48.8%,44.1%,46.4%,0.86,
