Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2021 Wimbledon QF,L vs Hurkacz,107.0,112.7,6.5,117.4,109.1,122,88,95.6,4.8,99.2,95.4,102,85
2021 Wimbledon R16,W vs Sonego,105.4,112.5,6.5,116.5,106.4,122,94,94.3,7.0,97.5,92.8,106,79
2021 Wimbledon R32,W vs Norrie,106.8,112.5,7.6,115.6,109.0,126,98,95.4,3.5,98.1,93.3,102,87
2021 Wimbledon R64,W vs Gasquet,107.7,113.6,6.2,116.6,110.8,124,95,96.7,7.3,100.7,93.9,111,81
2021 Wimbledon R128,W vs Mannarino,106.8,111.6,8.0,115.4,106.1,123,91,98.9,3.4,100.1,96.7,107,91
2019 US Open QF,L vs Dimitrov,105.3,113.6,5.2,116.2,109.3,123,100,91.9,7.1,96.8,91.5,105,74
2019 US Open R16,W vs Goffin,108.4,113.0,7.0,116.6,108.8,125,95,96.9,4.3,101.0,94.5,106,91
2019 US Open R32,W vs Evans,106.2,113.1,7.4,118.6,108.3,124,94,92.4,7.4,96.6,92.0,104,81
2019 US Open R64,W vs Dzumhur,108.2,113.7,6.2,116.3,109.9,123,96,94.0,6.2,97.2,91.2,108,82
2019 US Open R128,W vs Nagal,105.7,112.9,7.0,118.3,107.8,123,93,93.0,6.5,93.6,95.4,105,79
2019 Wimbledon F,L vs Djokovic,109.2,116.6,6.3,120.4,113.2,126,99,95.8,5.2,95.5,98.4,108,85
2019 Wimbledon SF,W vs Nadal,109.5,115.2,6.6,118.8,109.9,125,103,97.2,4.5,100.5,95.3,108,86
2019 Wimbledon QF,W vs Nishikori,110.8,116.1,7.5,120.0,112.3,126,85,99.4,7.3,102.3,92.8,110,76
2019 Wimbledon R16,W vs Berrettini,111.0,117.0,5.9,120.0,113.7,125,94,96.8,7.3,105.0,99.5,106,82
2019 Wimbledon R32,W vs Pouille,110.3,114.9,7.1,119.4,111.4,125,96,99.6,6.6,103.7,94.5,108,84
2019 Wimbledon R64,W vs Clarke,111.2,117.7,6.2,121.5,114.6,127,93,99.2,6.7,101.5,97.0,109,86
2019 Wimbledon R128,W vs Harris,108.2,115.1,6.8,118.7,111.6,124,96,98.8,6.2,99.5,92.8,108,81
2019 Roland Garros SF,L vs Nadal,102.6,109.8,8.4,,,124,86,91.2,5.7,,,107,82
2019 Roland Garros QF,W vs Wawrinka,106.4,113.8,6.4,,,126,95,93.3,5.0,,,103,79
2019 Roland Garros R16,W vs Mayer,106.3,113.3,8.6,,,123,86,92.4,5.1,,,100,83
Career (171 matches),,108.6,115.4,7.7,118.6,111.3,133,64,96.3,6.8,99.5,95.3,125,62
