Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,953,794,159,83.3%,1862-547,77.3%,13866-9732,58.8%,265-139,65.6%,902,89.3%,27.2%,10.4%,2.6%,61.7%,77.7%,56.9%,69.7%,40.0%,54.3%,1.32
Clay,300,227,73,75.7%,572-236,70.8%,4429-3344,57.0%,73-48,60.3%,280,84.8%,28.0%,7.5%,2.1%,60.9%,74.5%,55.6%,67.1%,40.6%,53.5%,1.24
Grass,223,194,29,87.0%,514-133,79.4%,3838-2709,58.6%,96-44,68.6%,219,92.5%,23.7%,12.0%,1.9%,65.5%,79.3%,59.0%,72.3%,38.2%,54.6%,1.38
Carpet,69,50,19,72.5%,124-63,66.3%,1021-865,54.1%,32-17,65.3%,57,84.8%,23.0%,9.1%,3.0%,61.4%,76.0%,53.9%,67.5%,38.0%,52.3%,1.17
Grand Slams,434,373,61,85.9%,1149-312,78.6%,8444-5789,59.3%,152-74,67.3%,429,89.5%,28.3%,10.6%,2.2%,63.2%,77.7%,57.4%,70.2%,40.5%,54.8%,1.36
Masters,496,386,110,77.8%,819-303,73.0%,6350-4758,57.2%,135-83,61.9%,484,88.0%,25.7%,9.4%,2.4%,61.4%,76.7%,56.5%,68.9%,39.3%,53.6%,1.26
Other Tours,490,407,83,83.1%,844-276,75.4%,6392-4686,57.7%,141-73,65.9%,469,89.0%,25.4%,10.1%,2.7%,61.7%,77.5%,56.7%,69.6%,39.0%,53.9%,1.28
Best of 5,505,428,77,84.8%,1332-376,78.0%,9822-6797,59.1%,179-88,67.0%,453,89.1%,28.1%,10.5%,2.2%,63.0%,77.5%,57.2%,70.0%,40.5%,54.6%,1.35
Best of 3,1040,837,203,80.5%,1740-603,74.3%,13332-9853,57.5%,287-160,64.2%,1005,88.6%,25.6%,9.7%,2.5%,61.6%,77.2%,56.6%,69.3%,39.2%,53.8%,1.28
Finals,157,103,54,65.6%,283-164,63.3%,2449-2046,54.5%,54-44,55.1%,156,85.2%,22.8%,10.1%,2.2%,61.6%,75.6%,54.5%,67.5%,38.1%,52.5%,1.17
Semi-finals,211,157,54,74.4%,372-164,69.4%,2986-2432,55.1%,71-29,71.0%,207,87.4%,22.1%,9.8%,2.2%,62.0%,76.3%,56.6%,68.8%,37.7%,52.7%,1.21
Quarter-finals,245,195,50,79.6%,448-174,72.0%,3525-2681,56.8%,77-42,64.7%,236,87.3%,25.3%,9.5%,2.2%,62.5%,76.4%,55.7%,68.6%,39.1%,53.5%,1.24
vs Righties,1374,1131,243,82.3%,2751-854,76.3%,20670-14785,58.3%,414-221,65.2%,1292,89.0%,26.7%,10.0%,2.4%,62.0%,77.4%,56.9%,69.6%,39.8%,54.2%,1.31
vs Lefties,171,134,37,78.4%,321-125,72.0%,2484-1865,57.1%,52-27,65.8%,166,87.5%,25.8%,10.3%,2.1%,62.9%,76.7%,55.9%,69.0%,39.3%,53.7%,1.27
vs Top 10,353,226,127,64.0%,609-376,61.8%,5320-4580,53.7%,104-75,58.1%,340,84.6%,22.3%,9.6%,2.4%,61.1%,75.1%,53.8%,66.8%,37.6%,51.9%,1.13
