Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Gstaad R32,L vs Sousa,57% (8/14),0% (0/1),0/0,0/0,33% (1/3),1/3,1/2,- (0/0),- (0/0)
2019 Bastad R32,L vs Novak,60% (6/10),100% (1/1),0/1,0/0,71% (10/14),0/2,0/1,- (0/0),- (0/0)
2019 Antalya Q2,W vs Gomez Herrera,69% (9/13),38% (3/8),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Lyon  CH R32,L vs Ymer,50% (3/6),50% (1/2),0/0,0/0,62% (8/13),4/6,4/5,- (0/0),- (0/0)
2019 Bordeaux CH R64,L vs Tatlot,54% (7/13),50% (2/4),0/1,0/0,50% (3/6),2/4,0/1,40% (2/5),20% (1/5)
2019 Francavilla Al Mare CH R64,L vs Gombos,36% (8/22),38% (3/8),1/4,0/0,72% (13/18),2/4,0/1,- (0/0),- (0/0)
2019 Barletta CH R64,L vs Kotov,59% (10/17),44% (4/9),1/1,0/0,50% (5/10),1/3,1/2,40% (2/5),20% (1/5)
2019 Pau CH QF,W vs Halys,67% (10/15),22% (2/9),2/5,1/3,100% (8/8),0/0,0/0,- (0/0),- (0/0)
2019 Pau CH R16,W vs Bourgue,62% (13/21),43% (3/7),2/5,1/4,40% (2/5),0/1,0/0,83% (5/6),33% (2/6)
2019 Pau CH R32,W vs De Greef,71% (12/17),25% (1/4),2/3,1/1,100% (5/5),1/1,0/0,50% (3/6),67% (4/6)
2019 Pau CH R64,W vs Muller,73% (8/11),67% (4/6),2/2,1/1,0% (0/2),0/0,0/0,80% (4/5),60% (3/5)
2019 Pau CH Q1,W vs Crepatte,60% (9/15),50% (3/6),2/3,1/1,60% (3/5),0/0,0/0,100% (5/5),40% (2/5)
2019 Marseille R32,L vs Bachinger,61% (11/18),40% (2/5),1/1,0/0,75% (9/12),2/4,2/3,- (0/0),- (0/0)
2019 Cherbourg CH F,L vs Humbert,63% (12/19),0% (0/6),1/1,0/0,70% (7/10),11/13,5/6,71% (5/7),43% (3/7)
2019 Cherbourg CH SF,W vs Travaglia,70% (14/20),27% (4/15),2/2,1/1,0% (0/1),0/1,0/0,20% (1/5),25% (1/4)
2019 Cherbourg CH QF,W vs Rosol,50% (9/18),57% (4/7),2/4,1/3,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 Cherbourg CH R16,W vs Maden,52% (11/21),57% (4/7),2/3,1/1,60% (6/10),0/1,0/0,67% (4/6),50% (3/6)
2019 Cherbourg CH R64,W vs Zapata Miralles,70% (7/10),75% (6/8),2/4,1/1,50% (4/8),0/1,0/0,- (0/0),- (0/0)
2019 Montpellier R32,L vs Hoang,38% (3/8),0% (0/3),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2019 Quimper CH R64,L vs Guinard,67% (10/15),22% (2/9),1/1,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2019 (24 matches),,59.7%,38.3%,61.2%,60.0%,64.3%,50.8%,57.1%,63.9%,37.3%
2017 (42 matches),,66.3%,46.2%,65.3%,57.1%,56.5%,44.9%,33.3%,66.0%,34.7%
2016 (44 matches),,62.9%,42.4%,55.3%,47.8%,59.2%,53.8%,52.2%,66.7%,38.4%
2015 (16 matches),,60.8%,36.5%,69.6%,66.7%,64.2%,40.0%,33.3%,64.3%,43.3%
2014 (7 matches),,58.5%,56.9%,64.7%,66.7%,52.0%,30.0%,50.0%,61.5%,23.1%
Career (214 matches),,63.7%,42.3%,60.8%,55.8%,59.0%,47.4%,47.2%,67.1%,40.6%
