Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Gstaad R32,L vs Sousa,0.73,0.57,39.9,2.2,-,66.7%,-,73.1%,24.1%,23.1%
2019 Bastad R32,L vs Novak,1.13,0.66,49.2,2.1,-,64.9%,-,42.9%,27.6%,25.9%
2019 Antalya Q2,W vs Gomez Herrera,1.22,1.80,47.4,2.5,-,75.9%,-,69.6%,39.3%,40.0%
2019 Lyon  CH R32,L vs Ymer,0.72,0.50,28.9,2.1,-,51.6%,-,44.8%,48.0%,24.0%
2019 Bordeaux CH R64,L vs Tatlot,0.98,0.74,53.2,3.8,0.0%,57.9%,2.7%,51.4%,32.5%,36.1%
2019 Francavilla Al Mare CH R64,L vs Gombos,1.08,0.89,69.6,6.0,3.4%,48.3%,1.9%,57.4%,36.7%,41.3%
2019 Barletta CH R64,L vs Kotov,0.90,0.84,70.4,4.0,0.0%,65.2%,2.4%,52.4%,39.2%,37.0%
2019 Pau CH QF,W vs Halys,1.34,1.40,47.4,2.5,5.4%,64.9%,6.1%,69.7%,28.6%,40.6%
2019 Pau CH R16,W vs Bourgue,1.10,1.27,76.0,5.1,9.8%,74.5%,4.4%,60.0%,38.6%,35.8%
2019 Pau CH R32,W vs De Greef,1.19,1.25,65.3,2.7,9.3%,58.1%,9.8%,75.6%,34.1%,35.9%
2019 Pau CH R64,W vs Muller,0.95,1.65,45.5,2.0,3.4%,75.9%,4.2%,66.7%,58.8%,37.9%
2019 Pau CH Q1,W vs Crepatte,1.19,1.29,58.8,3.4,7.3%,58.5%,7.9%,68.4%,34.2%,45.7%
2019 Marseille R32,L vs Bachinger,0.97,0.80,64.6,4.4,6.1%,77.6%,2.2%,43.5%,32.7%,31.1%
2019 Cherbourg CH F,L vs Humbert,1.01,0.84,68.0,6.0,3.9%,66.7%,4.1%,61.2%,21.8%,38.8%
2019 Cherbourg CH SF,W vs Travaglia,0.88,1.37,67.6,6.3,11.1%,77.8%,10.0%,65.0%,40.3%,47.8%
2019 Cherbourg CH QF,W vs Rosol,1.06,1.53,46.9,2.0,9.7%,71.0%,6.5%,67.7%,43.8%,44.8%
2019 Cherbourg CH R16,W vs Maden,1.14,1.15,77.6,8.2,7.8%,56.9%,10.0%,66.0%,36.2%,42.3%
2019 Cherbourg CH R64,W vs Zapata Miralles,1.12,1.41,53.8,9.8,5.9%,52.9%,3.3%,63.3%,58.8%,46.7%
2019 Montpellier R32,L vs Hoang,0.84,0.44,30.9,2.0,4.3%,43.5%,4.5%,36.4%,36.0%,26.1%
2019 Quimper CH R64,L vs Guinard,0.90,0.82,69.9,4.1,7.5%,60.0%,5.4%,62.2%,37.0%,34.1%
2019 (24 matches),,1.03,0.99,58.6,3.2,5.8%,63.5%,5.0%,60.3%,36.6%,36.4%
2017 (42 matches),,1.05,1.12,52.6,2.8,4.1%,63.4%,4.0%,62.1%,38.2%,41.4%
2016 (44 matches),,1.03,1.20,50.7,2.8,5.3%,65.2%,4.7%,62.9%,42.4%,40.8%
2015 (16 matches),,0.98,0.85,45.5,2.5,3.8%,61.8%,1.9%,59.5%,34.4%,33.9%
2014 (7 matches),,0.98,1.11,64.7,3.7,1.4%,63.0%,1.2%,57.1%,45.7%,44.3%
Career (214 matches),,1.03,1.08,53.7,2.8,5.0%,64.1%,4.0%,61.6%,39.0%,39.2%
