Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Gstaad R32,L vs Sousa,9% (1/11),0% (0/1),0/2,18% (2/11),0% (0/2),0/0,0/0,2/2,0/0,1/1
2019 Bastad R32,L vs Novak,10% (1/10),100% (1/1),0/4,60% (6/10),33% (2/6),1/1,0/1,1/1,0/0,0/0
2019 Antalya Q2,W vs Gomez Herrera,33% (3/9),100% (3/3),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,1/1,0/0
2019 Lyon  CH R32,L vs Ymer,25% (2/8),50% (1/2),0/4,75% (6/8),17% (1/6),0/1,0/0,1/2,0/0,1/2
2019 Bordeaux CH R64,L vs Tatlot,27% (3/11),67% (2/3),0/3,40% (4/10),25% (1/4),2/2,0/1,0/0,0/0,0/0
2019 Francavilla Al Mare CH R64,L vs Gombos,36% (5/14),60% (3/5),0/4,62% (8/13),38% (3/8),3/3,1/1,0/1,0/0,0/0
2019 Barletta CH R64,L vs Kotov,40% (6/15),67% (4/6),2/5,40% (6/15),17% (1/6),2/3,0/0,1/1,0/0,0/0
2019 Pau CH QF,W vs Halys,40% (4/10),50% (2/4),0/0,30% (3/10),100% (3/3),2/2,2/2,0/0,1/1,0/0
2019 Pau CH R16,W vs Bourgue,29% (5/17),60% (3/5),0/3,19% (3/16),0% (0/3),1/2,0/1,0/0,0/0,0/0
2019 Pau CH R32,W vs De Greef,25% (3/12),33% (1/3),0/0,25% (3/12),100% (3/3),0/0,0/0,2/2,0/0,0/0
2019 Pau CH R64,W vs Muller,44% (4/9),100% (4/4),1/2,20% (2/10),0% (0/2),3/4,1/2,1/1,0/1,0/0
2019 Pau CH Q1,W vs Crepatte,50% (5/10),60% (3/5),2/2,36% (4/11),50% (2/4),2/3,1/1,2/2,1/1,0/0
2019 Marseille R32,L vs Bachinger,13% (2/15),100% (2/2),0/3,43% (6/14),50% (3/6),1/2,1/1,2/2,0/0,1/1
2019 Cherbourg CH F,L vs Humbert,20% (3/15),0% (0/3),0/2,33% (5/15),40% (2/5),0/0,0/0,3/4,0/0,1/1
2019 Cherbourg CH SF,W vs Travaglia,53% (8/15),50% (4/8),0/1,7% (1/15),0% (0/1),3/3,1/2,0/0,1/1,0/0
2019 Cherbourg CH QF,W vs Rosol,40% (4/10),100% (4/4),1/2,18% (2/11),0% (0/2),3/4,2/3,0/0,1/2,0/0
2019 Cherbourg CH R16,W vs Maden,25% (4/16),100% (4/4),1/4,40% (6/15),33% (2/6),2/4,1/1,1/1,0/0,0/0
2019 Cherbourg CH R64,W vs Zapata Miralles,55% (6/11),100% (6/6),0/4,55% (6/11),33% (2/6),4/5,1/1,0/0,1/1,0/0
2019 Montpellier R32,L vs Hoang,29% (2/7),0% (0/2),0/3,63% (5/8),0% (0/5),0/0,0/0,0/2,0/0,0/1
2019 Quimper CH R64,L vs Guinard,23% (3/13),67% (2/3),0/3,29% (4/14),0% (0/4),2/2,1/2,0/1,0/0,0/1
2019 (24 matches),,30.4%,64.0%,12.1%,35.4%,36.9%,75.0%,66.7%,75.0%,75.0%,72.7%
2017 (42 matches),,38.7%,73.7%,27.9%,32.2%,28.5%,82.5%,71.4%,73.3%,75.0%,55.6%
2016 (44 matches),,43.9%,72.3%,33.3%,31.3%,36.2%,84.1%,73.7%,74.4%,66.7%,75.0%
2015 (16 matches),,24.2%,67.4%,17.9%,39.6%,36.8%,74.1%,75.0%,64.0%,80.0%,60.0%
2014 (7 matches),,50.6%,78.6%,33.3%,36.0%,22.6%,62.1%,63.6%,62.5%,40.0%,50.0%
Career (214 matches),,37.1%,70.2%,24.2%,33.1%,32.2%,79.9%,75.1%,73.1%,74.0%,65.8%
