Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,31,19,12,61.3%,44-31,58.7%,389-354,52.4%,9-5,64.3%,31,80.2%,24.0%,6.7%,2.6%,58.0%,72.2%,52.6%,63.9%,38.7%,51.1%,1.07,F (2x)
2017,11,9,2,81.8%,18-6,75.0%,137-90,60.4%,3-2,60.0%,10,83.6%,37.5%,3.1%,1.8%,64.9%,70.0%,55.0%,64.8%,43.7%,53.9%,1.24,W (Bordeaux)
2016,38,31,7,81.6%,62-22,73.8%,460-336,57.8%,7-5,58.3%,38,81.5%,34.3%,5.6%,2.6%,61.5%,72.3%,52.5%,64.7%,42.8%,53.3%,1.21,W (3x)
2015,21,14,7,66.7%,31-17,64.6%,255-217,54.0%,4-3,57.1%,21,80.4%,28.0%,3.8%,1.8%,62.4%,70.5%,52.5%,63.7%,40.4%,52.1%,1.11,W (Noumea)
2014,18,13,5,72.2%,29-13,69.0%,216-162,57.1%,1-1,50.0%,18,77.0%,37.8%,4.6%,2.1%,60.2%,70.1%,54.3%,63.8%,44.2%,53.6%,1.22,W (Rennes)
2013,21,12,9,57.1%,27-23,54.0%,268-248,51.9%,6-4,60.0%,21,78.0%,25.4%,4.8%,1.8%,62.9%,70.9%,53.0%,64.3%,39.3%,51.4%,1.10,F (Ostrava)
2012,14,8,6,57.1%,19-15,55.9%,170-163,51.1%,4-1,80.0%,14,76.8%,23.9%,4.9%,3.1%,60.5%,70.4%,50.6%,62.6%,38.7%,50.7%,1.03,F (Dallas)
2011,45,31,14,68.9%,65-36,64.4%,538-443,54.8%,11-6,64.7%,44,81.9%,27.0%,6.7%,3.2%,59.8%,73.1%,53.1%,65.1%,39.6%,52.1%,1.13,W (2x)
2010,39,25,14,64.1%,56-30,65.1%,457-363,55.7%,6-5,54.5%,38,82.4%,29.2%,7.2%,2.6%,59.5%,72.3%,53.7%,64.8%,41.0%,52.7%,1.16,W (Cordenons)
2009,32,22,10,68.8%,49-24,67.1%,392-338,53.7%,9-3,75.0%,0,,,,,,,,,,,,F (Prostejov)
2008,7,4,3,57.1%,10-9,52.6%,93-95,49.5%,0-2,0.0%,0,,,,,,,,,,,,QF (Mons)
2007,34,22,12,64.7%,44-24,64.7%,366-290,55.8%,6-3,66.7%,0,,,,,,,,,,,,W (Helsinki)
2006,7,3,4,42.9%,5-4,55.6%,50-39,56.2%,0-2,0.0%,0,,,,,,,,,,,,R16 (3x)
2005,44,24,20,54.5%,55-48,53.4%,522-498,51.2%,7-12,36.8%,0,,,,,,,,,,,,F (2x)
2004,9,5,4,55.6%,12-8,60.0%,102-82,55.4%,1-1,50.0%,0,,,,,,,,,,,,SF (Saransk)
Career,371,242,129,65.2%,526-310,62.9%,4415-3718,54.3%,74-55,57.4%,235,80.5%,29.0%,5.8%,2.5%,60.6%,71.7%,53.0%,64.3%,40.7%,52.3%,1.14,
