Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,141,65,76,46.1%,178-194,47.8%,1769-1857,48.8%,40-33,54.8%,127,75.0%,22.1%,5.5%,3.0%,59.7%,68.8%,51.0%,61.6%,36.7%,49.3%,0.96
Clay,75,35,40,46.7%,91-94,49.2%,883-887,49.9%,14-7,66.7%,64,74.2%,19.5%,4.1%,2.3%,60.5%,68.8%,49.0%,60.9%,36.0%,48.7%,0.92
Grass,35,16,19,45.7%,39-43,47.6%,404-422,48.9%,6-7,46.2%,33,82.4%,15.3%,6.4%,1.4%,65.1%,71.3%,51.9%,64.6%,34.3%,49.4%,0.97
Carpet,5,3,2,60.0%,6-7,46.2%,65-71,47.8%,2-2,50.0%,3,78.4%,15.4%,2.1%,1.7%,71.2%,66.9%,56.7%,63.9%,33.9%,48.6%,0.94
Grand Slams,48,15,33,31.3%,63-99,38.9%,733-838,46.7%,11-13,45.8%,47,75.3%,18.6%,5.2%,2.9%,59.2%,69.9%,50.0%,61.8%,34.5%,48.3%,0.90
Masters,14,5,9,35.7%,11-21,34.4%,144-187,43.5%,5-4,55.6%,14,70.6%,17.7%,2.5%,2.2%,57.3%,63.9%,51.2%,58.5%,35.3%,47.4%,0.85
Other Tours,159,76,83,47.8%,169-175,49.1%,1654-1695,49.4%,31-20,60.8%,156,76.5%,21.5%,5.5%,2.6%,61.9%,69.5%,50.5%,62.2%,37.1%,49.7%,0.98
Best of 5,72,31,41,43.1%,119-132,47.4%,1192-1234,49.1%,22-22,50.0%,55,75.4%,18.8%,5.0%,2.6%,59.8%,69.2%,50.8%,61.8%,34.6%,48.4%,0.90
Best of 3,184,88,96,47.8%,195-206,48.6%,1929-2003,49.1%,40-27,59.7%,172,76.1%,21.1%,5.3%,2.5%,61.4%,69.1%,50.6%,62.0%,36.9%,49.5%,0.97
Finals,3,2,1,66.7%,5-2,71.4%,40-30,57.1%,2-0,100.0%,3,91.4%,18.2%,11.5%,4.0%,64.6%,76.7%,52.5%,68.1%,33.7%,52.0%,1.06
Semi-finals,5,3,2,60.0%,7-6,53.8%,68-62,52.3%,1-1,50.0%,5,84.6%,19.4%,5.4%,2.8%,65.0%,74.5%,49.3%,65.7%,34.3%,50.2%,1.00
Quarter-finals,18,5,13,27.8%,14-22,38.9%,138-178,43.7%,1-0,100.0%,17,66.9%,18.8%,4.9%,2.1%,62.8%,62.7%,47.9%,57.2%,34.3%,46.3%,0.80
vs Righties,213,98,115,46.0%,256-286,47.2%,2579-2691,48.9%,46-38,54.8%,191,75.9%,20.5%,5.1%,2.5%,60.7%,69.2%,50.4%,61.8%,36.1%,49.1%,0.95
vs Lefties,43,21,22,48.8%,58-52,52.7%,542-546,49.8%,16-11,59.3%,36,76.0%,19.6%,5.7%,2.7%,61.7%,68.7%,51.7%,62.2%,36.0%,49.2%,0.95
vs Top 10,22,3,19,13.6%,14-41,25.5%,213-310,40.7%,4-4,50.0%,20,66.0%,14.3%,4.5%,2.2%,60.3%,65.3%,46.5%,57.8%,32.8%,45.5%,0.78
