Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,12.5%,1.8%,0.0%,66.1%,56.8%,26.3%,46.4%,25.0%,37.5%,0.47,R32 (W75 Chiasso)
2022,19,5,14,26.3%,15-28,34.9%,186-213,46.6%,2-6,25.0%,3,46.4%,24.1%,3.2%,4.6%,57.4%,55.6%,38.0%,48.1%,37.9%,43.2%,0.73,SF (W60 Poertschach)
2021,8,2,6,25.0%,6-13,31.6%,81-97,45.5%,0-1,0.0%,4,66.7%,26.8%,3.1%,2.8%,60.3%,63.6%,45.6%,56.4%,38.4%,47.8%,0.88,R16 (2x)
2020,5,4,1,80.0%,9-3,75.0%,58-40,59.2%,0-0,-,5,62.5%,56.0%,3.1%,1.9%,56.1%,59.8%,50.0%,55.5%,53.3%,54.4%,1.20,F (Newport Beach)
2019,28,17,11,60.7%,38-33,53.5%,335-308,52.1%,1-2,33.3%,8,63.0%,47.2%,4.0%,2.3%,60.0%,62.6%,44.4%,55.3%,48.8%,52.1%,1.09,F (W80 Cagnes Sur Mer)
2018,17,11,6,64.7%,24-15,61.5%,204-172,54.3%,3-1,75.0%,1,36.4%,45.5%,4.1%,2.7%,56.2%,56.1%,31.3%,45.2%,47.8%,46.4%,0.87,W (Contrexeville $100K)
2017,14,6,8,42.9%,13-18,41.9%,140-148,48.6%,1-2,33.3%,0,,,,,,,,,,,,SF (Dubai 100K)
2016,16,11,5,68.8%,21-11,65.6%,177-127,58.2%,2-5,28.6%,3,79.3%,37.9%,4.9%,2.2%,54.3%,64.5%,52.9%,59.2%,45.5%,52.7%,1.11,W (Andrezieux Boutheon $50K)
2015,13,6,7,46.2%,13-16,44.8%,126-132,48.8%,1-1,50.0%,0,,,,,,,,,,,,QF (2x)
2014,3,1,2,33.3%,2-5,28.6%,31-38,44.9%,1-0,100.0%,2,-,-,6.2%,6.2%,54.2%,66.7%,44.4%,56.5%,43.3%,50.5%,1.00,R16 (Limgoes)
2012,38,27,11,71.1%,56-29,65.9%,442-368,54.6%,10-4,71.4%,0,,,,,,,,,,,,W (2x)
2011,41,25,16,61.0%,56-41,57.7%,486-436,52.7%,6-7,46.2%,0,,,,,,,,,,,,W (Bath 25K)
2010,10,2,8,20.0%,6-16,27.3%,86-115,42.8%,1-0,100.0%,0,,,,,,,,,,,,QF (Biarritz 100K)
2009,31,20,11,64.5%,43-25,63.2%,353-283,55.5%,3-4,42.9%,0,,,,,,,,,,,,F (2x)
2008,58,36,22,62.1%,72-53,57.6%,626-536,53.9%,10-9,52.6%,0,,,,,,,,,,,,F (Nantes 50K)
2007,50,36,14,72.0%,75-39,65.8%,572-428,57.2%,2-1,66.7%,0,,,,,,,,,,,,W (2x)
2006,19,14,5,73.7%,31-12,72.1%,225-150,60.0%,0-1,0.0%,0,,,,,,,,,,,,W (Tel Aviv 10K)
2005,5,3,2,60.0%,7-7,50.0%,64-66,49.2%,2-0,100.0%,0,,,,,,,,,,,,QF (Lenzerheide 10K)
2004,10,5,5,50.0%,8-13,38.1%,89-100,47.1%,1-2,33.3%,0,,,,,,,,,,,,QF (Dubrovnik 2 10K)
Career,386,231,155,59.8%,495-379,56.6%,4285-3769,53.2%,46-46,50.0%,27,62.0%,40.9%,3.9%,2.9%,58.0%,61.6%,44.9%,54.6%,45.6%,50.2%,1.00,
