Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),1375,5,,,,,,,,,,,,
2025,1387,5,,,,,,,,,,
2022,260,239,254,1436,212,1458,256,1371,229,1320,,
2021,147,496,167,1550,164,1525,160,1500,182,1386,,
2020,116,648,109,1631,101,1608,115,1553,,,831,39
2019,119,549,147,1620,135,1593,139,1558,174,1424,1171,11
2018,83,727,101,1684,103,1640,95,1617,140,1473,,
2017,169,347,126,1636,115,1615,,,,,600,60
2016,114,544,147,1597,137,1576,128,1545,163,1442,601,60
2015,119,523,118,1646,109,1619,120,1565,134,1490,373,132
2014,79,690,104,1694,97,1656,95,1626,113,1527,107,722
2013,50,1130,50,1809,47,1762,60,1690,79,1585,910,21
2012,92,712,92,1718,98,1665,107,1617,96,1557,150,502
2011,138,480,146,1595,150,1532,119,1570,139,1488,228,312
2010,135,493,173,1553,170,1511,148,1520,117,1524,168,430
2009,75,855,115,1670,123,1598,92,1631,68,1613,,
2008,124,265,133,1631,124,1601,135,1553,108,1530,,
2007,193,154,203,1501,221,1422,157,1513,,,,
2006,658,17,,,,,,,,,,
2004,723,13,,,,,,,,,,
