Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2021 US Open R128,L vs Raducanu,4.1,4.6,3.7,44.4%,37.0%,50.0%,23.1%,56.1%,13.4%,2.0,2.0,-2.5,-3.6
2021 ITF La Bisbal R32,L vs Jimenez Kasintseva,4.7,3.8,5.6,51.1%,44.4%,46.4%,52.2%,45.2%,10.8%,-6.5,-3.7,8.5,4.3
2021 Bogota QF,L vs Osorio,4.6,4.6,4.5,36.9%,36.6%,70.8%,60.0%,49.2%,18.4%,2.0,1.4,-16.5,-13.1
2020 Linz R16,L vs Sabalenka,3.1,3.1,3.2,40.6%,22.2%,77.8%,50.0%,51.6%,35.0%,-1.5,-2.5,3.0,7.9
2019 Indian Wells R32,L vs Andreescu,3.7,4.7,2.7,40.7%,31.6%,25.0%,16.7%,46.4%,9.0%,-6.5,-11.6,-4.5,-7.8
2019 Indian Wells R64,W vs Stephens,4.1,3.7,4.4,64.2%,60.7%,61.5%,42.9%,46.3%,6.3%,5.5,7.1,8.5,9.6
2019 Indian Wells R128,W vs Vickery,5.5,5.0,6.0,59.6%,39.4%,45.5%,65.5%,52.5%,21.5%,10.5,6.7,-5.0,-4.3
2018 Prague Q3,L vs Zarytska,5.3,5.2,5.3,65.3%,43.3%,59.1%,60.0%,51.0%,9.3%,10.5,7.9,5.0,4.3
2018 Lugano SF,L vs Sabalenka,2.6,2.7,2.4,44.4%,32.0%,66.7%,-,47.1%,13.0%,4.5,12.2,4.0,10.3
2018 Acapulco F,L vs Tsurenko,6.0,6.1,6.0,58.9%,37.5%,40.0%,37.5%,53.4%,9.9%,-11.0,-3.7,-9.0,-3.7
2018 ITF Midland R16,L vs Buzarnescu,4.2,4.1,4.3,50.0%,45.0%,26.3%,30.0%,51.6%,12.0%,-3.5,-3.2,-3.5,-3.7
2018 Shenzhen R32,L vs Alexandrova,3.3,3.1,3.4,44.8%,30.8%,55.6%,0.0%,45.9%,27.8%,-3.5,-7.1,-1.5,-2.9
2017 Tashkent R16,W vs Vondrousova,5.0,5.4,4.6,62.3%,44.2%,44.8%,41.0%,39.9%,16.1%,-7.0,-4.1,3.0,1.2
2016 Istanbul SF,L vs Buyukakcay,5.4,5.2,5.6,47.9%,28.6%,34.8%,50.0%,42.1%,13.9%,-2.0,-2.1,-10.5,-8.7
2016 Istanbul R32,W vs Soylu,6.2,5.7,6.7,54.5%,50.0%,59.1%,69.6%,49.7%,22.0%,15.0,9.5,2.5,2.0
2016 Katowice R32,W vs Tsurenko,4.9,4.2,5.8,73.1%,50.0%,37.5%,38.9%,53.7%,37.7%,-2.0,-1.6,0.0,0.0
2015 Luxembourg QF,W vs Siegemund,4.3,4.3,4.4,60.8%,34.7%,45.5%,64.3%,56.6%,14.9%,3.5,2.6,-1.0,-1.0
2015 Luxembourg R16,W vs Friedsam,4.4,4.2,4.6,54.9%,50.0%,58.8%,54.5%,39.8%,16.3%,4.5,5.2,-4.5,-3.6
2015 Linz R32,W vs Paszek,5.3,4.0,6.6,56.9%,45.2%,66.7%,58.8%,46.9%,22.4%,7.0,5.6,2.0,1.8
2015 Bucharest R32,L vs Tatishvili,4.6,4.2,5.0,51.9%,41.9%,37.5%,37.5%,40.1%,16.5%,-4.5,-3.9,2.5,1.7
Career (23 matches),,4.6,4.4,4.8,53.2%,40.3%,47.9%,47.1%,48.4%,16.4%,0.2,0.2,-0.7,-0.6
