Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2021 US Open R128,L vs Raducanu,96.5,104.0,3.1,105.5,102.6,109,95,81.1,4.9,84.0,79.0,89,72
2018 Wimbledon R128,L vs Barty,91.2,100.4,4.0,103.3,99.3,105,91,79.2,3.7,82.6,81.0,86,71
2017 Australian Open R64,L vs Williams,93.7,103.5,4.6,106.8,100.6,111,93,80.9,4.9,81.7,84.0,89,71
2017 Australian Open R128,W vs Nara,88.2,95.8,9.7,107.7,94.1,111,75,74.4,5.9,81.3,,87,62
2016 US Open R128,L vs Nara,87.2,102.0,8.3,106.9,97.8,111,71,73.3,5.0,,75.5,84,63
2016 Wimbledon R128,L vs Jankovic,92.9,100.3,4.3,103.3,95.0,106,93,83.2,6.0,86.0,86.0,94,71
2015 Wimbledon R128,L vs Keys,93.5,99.0,5.1,,,105,88,83.4,3.9,,,89,72
2015 Australian Open R64,L vs Garcia,91.1,99.5,5.2,,,108,87,77.7,5.6,,,86,65
2014 Roland Garros R64,L vs Petkovic,85.8,95.9,8.4,,,107,65,75.8,4.6,,,85,67
2013 Roland Garros R32,L vs Kirilenko,87.7,,,,,106,,,,,,,63
2013 Roland Garros R64,W vs Kanepi,90.6,,,,,105,,,,,,,72
2013 Roland Garros R128,W vs Watson,89.1,,,,,106,,,,,,,62
Career (12 matches),,90.5,99.8,5.9,105.7,97.3,111,65,78.6,4.8,83.0,80.0,94,62
