Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2017 Las Palmas de Gran Canaria $15K R16,L vs Al Nabhani,0.96,0.50,36.6,2.2,5.3%,31.6%,0.0%,38.9%,26.9%,41.7%
2017 Las Palmas de Gran Canaria $15K R32,W vs Alegre Ferre,1.11,2.24,32.1,2.1,0.0%,75.0%,4.3%,60.9%,57.1%,72.2%
2016 Las Palmas de Gran Canaria $10K R16,L vs Partaud,0.94,0.79,63.9,2.5,0.0%,43.8%,0.0%,43.3%,61.5%,32.4%
2016 Las Palmas de Gran Canaria $10K R32,W vs Koehler,0.98,1.21,49.8,4.4,0.0%,57.8%,2.4%,57.1%,41.8%,64.2%
2016 Las Palmas de Gran Canaria $10K R32,W vs Thiem,1.06,1.28,58.0,3.6,0.0%,61.5%,0.0%,55.6%,48.7%,51.4%
2016 Monzon $10K R32,W vs Arratia Fernandez,1.07,3.91,26.8,2.0,5.9%,82.4%,0.0%,73.3%,62.5%,100.0%
2015 Melilla $10K QF,L vs Bouzo Zanotti,0.88,0.86,65.6,4.0,0.0%,56.1%,0.0%,54.9%,50.0%,37.3%
2015 Melilla $10K R16,W vs Burillo Escorihuela,1.02,1.70,41.3,2.3,0.0%,57.1%,4.8%,71.4%,55.6%,64.0%
2015 Las Palmas de Gran Canaria $10K QF,L vs De La Torre Sanchez,0.92,0.93,82.1,16.4,0.0%,45.8%,0.0%,51.9%,56.4%,47.2%
2015 Las Palmas de Gran Canaria $10K R16,W vs Thiem,1.06,1.57,45.1,2.3,0.0%,64.3%,0.0%,58.3%,63.0%,50.0%
2015 Las Palmas de Gran Canaria $10K F,W vs Burillo Escorihuela,0.99,1.17,70.7,3.0,0.0%,54.4%,0.0%,55.6%,58.7%,47.5%
2015 Las Palmas de Gran Canaria $10K SF,W vs Arcidiacono,1.30,1.82,33.3,2.1,0.0%,48.0%,0.0%,68.2%,55.6%,64.0%
2015 Las Palmas de Gran Canaria $10K R16,W vs Reddy,1.21,1.72,37.4,2.0,0.0%,58.1%,0.0%,60.0%,69.2%,45.5%
2015 Las Palmas de Gran Canaria $10K R32,W vs Thiem,1.06,1.43,48.9,2.1,0.0%,66.7%,0.0%,54.2%,50.0%,54.8%
2012 Wimbledon R64,L vs Goerges,0.98,0.74,56.3,2.4,-,54.5%,-,54.8%,29.7%,39.4%
2012 Wimbledon R128,W vs Minella,1.02,1.28,53.7,4.4,-,70.5%,-,57.5%,43.9%,45.3%
2012 Nottingham 50K SF,L vs Maria,0.88,0.74,58.1,2.5,-,56.4%,-,58.3%,43.2%,28.6%
2012 Nottingham 50K QF,W vs Sirotkina,1.08,1.58,44.3,2.4,-,74.2%,-,53.3%,46.2%,60.9%
2012 Nottingham 50K R32,W vs Luzhanska,0.90,1.66,42.8,2.0,-,62.5%,-,77.3%,63.6%,48.5%
2012 Roland Garros R128,L vs Safarova,0.94,0.46,32.0,2.0,-,33.3%,-,36.8%,33.3%,30.0%
2017 (2 matches),,1.04,1.06,34.4,2.1,2.3%,55.8%,2.4%,51.2%,40.4%,54.8%
2016 (4 matches),,1.00,1.24,53.0,2.9,0.8%,58.6%,0.8%,55.3%,51.0%,56.1%
2015 (8 matches),,1.02,1.24,58.7,2.7,0.0%,55.2%,0.4%,57.5%,56.4%,49.4%
2012 (8 matches),,0.98,0.92,49.7,2.4,-,55.9%,-,52.3%,42.7%,43.0%
2011 (2 matches),,0.86,0.65,49.3,2.2,-,53.6%,-,52.0%,33.3%,38.5%
Career (24 matches),,1.00,1.07,52.7,2.5,0.4%,55.9%,0.7%,54.7%,48.3%,48.0%
