Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,2,1,1,50.0%,2-2,50.0%,13-13,50.0%,0-0,-,0,,,,,,,,,,,,R16 (Las Palmas de Gran Canaria $15K)
2016,8,4,4,50.0%,8-7,53.3%,77-66,53.8%,1-0,100.0%,0,,,,,,,,,,,,R16 (4x)
2015,11,9,2,81.8%,20-5,80.0%,145-85,63.0%,1-1,50.0%,0,,,,,,,,,,,,W (Las Palmas de Gran Canaria $10K)
2012,23,14,9,60.9%,31-18,63.3%,236-189,55.5%,5-1,83.3%,0,,,,,,,,,,,,F (2x)
2011,34,25,9,73.5%,51-26,66.2%,396-311,56.0%,3-3,50.0%,0,,,,,,,,,,,,W (2x)
2010,45,27,18,60.0%,56-45,55.4%,468-448,51.1%,3-1,75.0%,0,,,,,,,,,,,,W (Monzon 75K)
2009,23,17,6,73.9%,35-16,68.6%,246-187,56.8%,3-0,100.0%,0,,,,,,,,,,,,W (3x)
2008,55,36,19,65.5%,75-48,61.0%,610-502,54.9%,6-3,66.7%,0,,,,,,,,,,,,W (2x)
2007,28,14,14,50.0%,35-27,56.5%,297-264,52.9%,1-4,20.0%,0,,,,,,,,,,,,F (Denain 75K)
2006,29,21,8,72.4%,43-18,70.5%,318-228,58.2%,0-3,0.0%,0,,,,,,,,,,,,F (2x)
2005,25,16,9,64.0%,34-23,59.6%,262-234,52.8%,1-1,50.0%,0,,,,,,,,,,,,W (Batumi 50K)
2004,35,27,8,77.1%,60-21,74.1%,422-293,59.0%,3-0,100.0%,0,,,,,,,,,,,,W (2x)
2003,23,16,7,69.6%,35-19,64.8%,284-215,56.9%,2-2,50.0%,0,,,,,,,,,,,,W (Vale do Lobo 10K)
2002,5,4,1,80.0%,8-3,72.7%,56-35,61.5%,0-0,-,0,,,,,,,,,,,,F (Minsk 10K)
Career,346,231,115,66.8%,493-278,63.9%,3830-3070,55.5%,29-19,60.4%,0,,,,,,,,,,,,
