Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Dubai R16,L vs Griekspoor,0.97,0.53,45.4,2.1,17.1%,74.3%,20.7%,58.6%,15.6%,20.7%
2026 Rotterdam SF,L vs Auger Aliassime,0.97,0.33,36.7,2.2,8.7%,43.5%,9.5%,52.4%,9.5%,26.3%
2026 Rotterdam QF,W vs Munar,0.98,1.13,79.3,5.2,6.8%,66.1%,11.1%,77.8%,40.4%,24.5%
2026 Rotterdam R32,W vs Hurkacz,1.16,1.15,65.8,34.0,8.1%,71.0%,14.0%,66.7%,26.3%,36.0%
2026 Australian Open R16,L vs De Minaur,0.91,0.41,23.5,2.1,7.1%,47.6%,7.7%,51.3%,26.5%,17.9%
2026 Australian Open R128,W vs Brooksby,1.25,1.53,29.7,2.1,14.6%,70.8%,10.9%,63.0%,44.0%,36.2%
2026 Hong Kong F,W vs Musetti,1.07,1.42,54.8,2.4,20.0%,62.9%,9.4%,78.1%,39.5%,40.0%
2025 Paris SF,L vs Auger Aliassime,0.85,0.66,52.4,2.2,8.3%,58.3%,9.1%,66.7%,29.4%,29.6%
2025 Vienna QF,L vs Sinner,0.93,0.26,39.2,2.2,5.6%,61.1%,24.2%,60.6%,4.0%,20.0%
2025 Vienna R16,W vs Cerundolo,1.49,1.87,33.8,2.1,20.6%,82.4%,15.6%,56.3%,42.3%,33.3%
2025 Hangzhou F,W vs Royer,1.36,1.31,59.4,2.3,22.7%,75.0%,26.8%,70.7%,28.9%,22.9%
2025 Hangzhou SF,W vs Wu,1.11,2.62,34.5,2.3,52.0%,88.0%,30.0%,75.0%,44.8%,38.5%
2025 US Open R16,L vs Sinner,0.80,0.32,18.2,2.0,2.4%,34.1%,2.6%,52.6%,20.7%,25.0%
2025 Kitzbuhel F,W vs Cazaux,1.12,1.47,54.0,2.3,0.0%,58.1%,16.7%,80.0%,45.2%,36.7%
2025 Kitzbuhel SF,W vs Van De Zandschulp,1.10,1.68,44.5,2.1,16.7%,73.3%,14.8%,70.4%,37.5%,48.4%
2025 Gstaad F,W vs Cerundolo,0.99,1.24,61.2,2.8,18.8%,70.8%,8.9%,60.0%,42.3%,43.8%
2025 Gstaad SF,W vs Cazaux,1.18,2.16,43.6,2.0,17.9%,64.3%,28.0%,88.0%,41.4%,48.3%
2025 Gstaad QF,W vs Comesana,1.34,1.57,48.7,2.2,28.1%,65.6%,6.7%,73.3%,37.9%,33.3%
2025 Gstaad R16,W vs Shevchenko,1.21,1.74,41.7,2.0,3.7%,63.0%,16.0%,72.0%,36.0%,58.3%
2025 Halle F,W vs Medvedev,1.06,1.52,59.6,2.4,16.7%,72.2%,15.2%,78.8%,33.3%,37.5%
2026 (7 matches),,1.06,0.93,51.3,2.8,11.2%,64.1%,11.9%,65.5%,31.5%,29.9%
2025 (25 matches),,1.12,1.08,47.6,2.5,15.0%,63.8%,12.6%,64.9%,33.7%,35.1%
2024 (11 matches),,1.01,1.04,46.6,2.9,17.5%,67.4%,14.4%,63.9%,33.3%,37.0%
2023 (23 matches),,1.02,1.01,50.1,2.4,16.6%,68.9%,15.9%,64.4%,35.2%,30.7%
2022 (21 matches),,1.01,0.92,45.8,2.4,17.6%,64.2%,14.9%,62.5%,32.0%,34.8%
Career (311 matches),,1.06,1.05,52.3,2.7,13.4%,64.1%,11.9%,61.6%,36.5%,37.3%
