Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Shang,97.7,110.3,10.6,110.8,104.1,131,73,79.9,12.8,89.8,81.5,113,61
2024 Wimbledon R32,L vs Paul,113.8,121.9,7.5,122.9,121.5,136,105,98.5,13.3,110.8,103.0,125,73
2023 US Open R128,L vs Thiem,109.2,115.2,14.7,116.5,112.0,133,83,100.1,11.3,98.4,83.0,127,82
2023 Wimbledon R16,L vs Rublev,124.6,129.1,5.2,130.3,127.0,138,116,111.4,10.2,119.5,119.5,135,88
2023 Wimbledon R32,W vs Marterer,117.5,125.3,4.2,127.3,123.8,134,118,105.4,9.1,108.3,102.0,125,85
2022 US Open R64,L vs Carreno Busta,116.9,125.3,11.0,125.3,123.5,137,64,100.8,16.2,110.8,99.5,134,77
2022 US Open R128,W vs Gaston,121.2,128.7,10.6,130.7,128.5,141,73,106.0,15.3,118.2,107.0,136,78
2022 Wimbledon R32,L vs Tiafoe,120.4,126.2,7.9,128.0,123.7,137,83,108.3,17.8,118.7,120.3,135,66
2021 US Open R64,L vs Sock,115.2,124.8,6.7,125.9,121.3,138,107,97.8,12.1,99.6,108.5,130,74
2021 US Open R128,W vs Hanfmann,109.9,122.3,13.2,125.0,122.9,139,90,94.3,11.8,104.6,97.3,118,68
2021 Wimbledon R32,L vs Hurkacz,110.1,123.2,4.9,124.7,123.6,131,108,99.4,11.8,106.0,,129,79
2021 Wimbledon R64,W vs Dimitrov,118.7,125.7,5.8,128.1,122.0,135,111,109.2,9.6,114.4,112.0,132,82
2020 US Open R128,L vs Edmund,106.3,120.6,10.8,122.9,113.8,135,73,82.8,11.7,85.0,81.5,133,66
2019 US Open R32,L vs Andujar,113.8,121.5,8.0,124.0,122.3,130,85,104.6,13.8,113.4,,134,81
2019 Roland Garros R64,L vs Thiem,119.3,125.8,6.1,,,135,111,108.3,17.2,,,133,63
2017 Wimbledon R128,L vs Murray,119.9,125.5,6.0,127.2,123.3,134,109,104.9,12.9,118.7,94.3,134,82
Career (16 matches),,114.9,123.6,8.1,125.5,121.9,141,64,100.0,13.0,107.4,100.9,136,61
