Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Dubai R16,L vs Griekspoor,1.9%,100.0%,8.0%,80.0%,28.2%,21.4%,50.0%,19.4%,50.0%,8.1%,20.0%,77,93
2026 Rotterdam SF,L vs Auger Aliassime,10.0%,0.0%,7.1%,0.0%,7.1%,0.0%,0.0%,15.4%,0.0%,8.0%,0.0%,-49,-33
2026 Rotterdam QF,W vs Munar,5.8%,100.0%,13.5%,73.3%,24.5%,27.7%,75.0%,15.1%,33.3%,6.0%,52.4%,99,95
2026 Rotterdam R32,W vs Hurkacz,4.7%,80.0%,11.9%,77.8%,23.7%,33.3%,0.0%,12.5%,33.3%,5.2%,33.3%,2,8
2026 Australian Open R32,L vs De Minaur,5.3%,50.0%,15.4%,68.2%,15.8%,23.8%,33.3%,11.6%,23.5%,3.2%,16.7%,94,81
2026 Australian Open R128,W vs Brooksby,6.1%,60.0%,19.9%,71.1%,29.3%,29.2%,0.0%,12.5%,22.2%,4.3%,9.1%,115,122
2026 Hong Kong F,W vs Musetti,10.5%,83.3%,17.9%,72.0%,23.9%,10.3%,0.0%,11.4%,30.8%,8.3%,25.0%,50,64
2025 Paris SF,L vs Auger Aliassime,0.0%,-,5.4%,85.7%,22.0%,33.3%,50.0%,15.6%,33.3%,6.1%,25.0%,49,47
2025 Vienna QF,L vs Sinner,11.9%,42.9%,17.5%,60.0%,23.1%,15.4%,0.0%,9.1%,0.0%,7.3%,14.3%,66,89
2025 Vienna R16,W vs Cerundolo,3.7%,100.0%,9.5%,63.6%,33.3%,27.3%,0.0%,16.7%,25.0%,9.7%,10.0%,170,93
2025 Hangzhou F,W vs Royer,0.0%,-,5.7%,100.0%,16.3%,14.7%,0.0%,12.2%,0.0%,6.2%,7.7%,61,88
2025 Hangzhou SF,W vs Wu,0.0%,-,2.0%,50.0%,6.3%,9.1%,100.0%,20.9%,50.0%,5.2%,28.6%,27,120
2025 US Open R16,L vs Sinner,6.5%,20.0%,11.4%,40.0%,6.3%,5.9%,0.0%,7.5%,20.0%,6.7%,0.0%,-17,34
2025 Kitzbuhel F,W vs Cazaux,0.0%,-,6.6%,75.0%,25.0%,24.2%,0.0%,14.3%,50.0%,6.4%,38.5%,77,89
2025 Kitzbuhel SF,W vs Van De Zandschulp,0.0%,-,6.7%,50.0%,25.0%,0.0%,0.0%,15.6%,25.0%,5.3%,0.0%,-61,-28
2025 Gstaad F,W vs Cerundolo,20.0%,81.3%,21.2%,78.0%,33.3%,33.3%,75.0%,13.0%,23.5%,9.2%,20.8%,71,76
2025 Gstaad SF,W vs Cazaux,0.0%,-,7.2%,100.0%,26.3%,14.3%,100.0%,26.7%,33.3%,5.5%,57.1%,119,121
2025 Gstaad QF,W vs Comesana,2.0%,100.0%,11.3%,61.5%,39.0%,31.6%,100.0%,14.3%,42.9%,5.3%,16.7%,127,96
2025 Gstaad R16,W vs Shevchenko,0.0%,-,7.9%,75.0%,30.8%,18.8%,0.0%,8.1%,25.0%,6.4%,37.5%,142,90
2025 Halle F,W vs Medvedev,5.2%,100.0%,10.9%,93.3%,40.0%,33.3%,50.0%,12.9%,50.0%,6.8%,33.3%,97,128
Career (108 matches),,11.9%,60.7%,14.4%,62.5%,18.7%,21.5%,25.5%,11.6%,29.2%,6.4%,21.5%,35,69
