Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Dubai R16,L vs Griekspoor,2.8,3.0,2.7,43.3%,37.5%,55.6%,50.0%,56.5%,24.1%,3.0,5.3,-1.0,-2.6
2026 Rotterdam SF,L vs Auger Aliassime,3.0,3.5,2.5,38.9%,31.6%,11.1%,0.0%,47.7%,21.7%,-4.5,-14.5,3.0,8.3
2026 Rotterdam QF,W vs Munar,3.9,4.2,3.5,45.8%,56.9%,65.0%,78.6%,58.4%,11.6%,20.0,11.8,10.5,8.5
2026 Rotterdam R32,W vs Hurkacz,3.0,3.5,2.5,50.9%,47.6%,64.3%,42.9%,52.8%,16.7%,12.5,12.3,8.0,9.2
2026 Australian Open R32,L vs De Minaur,3.6,3.8,3.3,39.3%,40.0%,27.3%,25.0%,38.9%,13.8%,-3.0,-4.4,-10.0,-10.2
2026 Australian Open R128,W vs Brooksby,3.5,3.2,3.9,50.9%,56.4%,56.3%,62.5%,34.5%,13.6%,7.0,8.8,1.0,0.7
2026 Hong Kong F,W vs Musetti,4.2,3.9,4.5,54.9%,53.6%,41.2%,69.2%,47.3%,13.4%,9.0,9.9,14.5,13.7
2025 Paris SF,L vs Auger Aliassime,2.9,2.9,3.0,51.6%,24.0%,53.8%,100.0%,52.3%,14.3%,1.0,1.8,6.5,12.5
2025 Vienna QF,L vs Sinner,2.8,3.0,2.6,46.4%,26.1%,28.6%,-,38.5%,11.9%,0.0,0.0,-6.5,-12.5
2025 Vienna R16,W vs Cerundolo,2.5,2.3,2.7,59.1%,42.1%,62.5%,0.0%,47.6%,22.2%,5.0,14.7,2.0,4.8
2025 Hangzhou F,W vs Royer,3.4,3.2,3.6,50.9%,45.8%,60.9%,40.0%,60.3%,12.0%,-5.0,-5.6,4.0,6.2
2025 Hangzhou SF,W vs Wu,3.1,2.5,3.6,57.1%,64.7%,60.0%,100.0%,45.5%,8.2%,-3.5,-8.0,7.5,11.2
2025 US Open R16,L vs Sinner,3.2,3.4,2.9,35.0%,29.4%,42.9%,50.0%,45.6%,16.0%,-5.0,-8.9,-0.5,-0.7
2025 Kitzbuhel F,W vs Cazaux,3.8,3.4,4.2,43.9%,61.1%,73.3%,100.0%,60.9%,19.0%,9.5,10.9,5.5,8.6
2025 Kitzbuhel SF,W vs Van De Zandschulp,2.8,2.3,3.3,54.8%,57.7%,57.1%,100.0%,48.1%,26.5%,7.0,16.7,7.0,14.3
2025 Gstaad F,W vs Cerundolo,3.6,2.9,4.2,52.9%,54.9%,45.5%,70.0%,47.3%,21.0%,12.5,16.0,3.5,3.5
2025 Gstaad SF,W vs Cazaux,2.9,2.5,3.3,53.8%,73.9%,75.0%,50.0%,50.4%,17.5%,5.5,13.1,6.5,12.5
2025 Gstaad QF,W vs Comesana,2.7,2.6,2.8,57.1%,41.7%,60.0%,50.0%,58.8%,19.1%,9.0,21.4,-4.0,-10.5
2025 Gstaad R16,W vs Shevchenko,3.1,2.9,3.3,57.7%,50.0%,60.0%,100.0%,44.8%,14.5%,8.0,19.5,2.0,3.4
2025 Halle F,W vs Medvedev,2.8,2.8,2.9,50.0%,82.6%,46.2%,66.7%,43.6%,32.0%,9.0,20.0,4.5,9.2
Career (108 matches),,3.2,3.0,3.6,50.3%,46.8%,46.9%,47.6%,49.2%,21.4%,2.3,3.8,1.0,1.4
