Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,15,7,8,46.7%,17-18,48.6%,175-178,49.6%,6-5,54.5%,14,83.0%,15.8%,8.6%,4.5%,65.4%,73.1%,48.8%,64.6%,33.5%,49.6%,0.95,SF (Bengaluru)
2025,43,19,24,44.2%,47-56,45.6%,526-538,49.4%,12-16,42.9%,43,81.9%,17.8%,9.6%,4.5%,66.7%,73.5%,47.7%,64.9%,35.6%,50.0%,1.02,SF (2x)
2024,49,25,24,51.0%,60-57,51.3%,593-578,50.6%,14-11,56.0%,49,82.9%,18.7%,10.3%,3.5%,67.6%,73.7%,49.3%,65.8%,34.6%,50.2%,1.01,F (3x)
2023,25,13,12,52.0%,27-28,49.1%,269-250,51.8%,2-4,33.3%,24,79.0%,25.4%,7.6%,6.0%,65.4%,72.9%,45.7%,63.5%,39.5%,51.2%,1.08,SF (2x)
2022,14,5,9,35.7%,13-20,39.4%,152-186,45.0%,7-2,77.8%,14,71.3%,18.9%,5.7%,4.5%,63.8%,69.8%,43.2%,60.1%,35.1%,47.8%,0.88,SF (Hamburg)
2021,14,4,10,28.6%,10-20,33.3%,126-153,45.2%,2-2,50.0%,14,68.4%,22.3%,5.8%,5.7%,59.6%,67.9%,44.6%,58.5%,37.2%,48.1%,0.90,QF (Barcelona)
2020,5,2,3,40.0%,5-7,41.7%,57-62,47.9%,1-1,50.0%,5,82.5%,15.0%,9.4%,2.8%,62.4%,77.2%,50.0%,67.0%,32.5%,49.3%,0.98,R16 (Cherbourg)
2019,13,4,9,30.8%,11-19,36.7%,147-167,46.8%,5-4,55.6%,13,79.1%,13.8%,6.0%,6.0%,60.7%,72.9%,46.5%,62.5%,33.2%,48.2%,0.88,R32 (4x)
2018,2,0,2,0.0%,0-4,0.0%,12-25,32.4%,0-1,0.0%,2,38.9%,27.8%,3.7%,5.5%,60.6%,60.6%,30.2%,48.6%,40.5%,44.4%,0.79,R32 (2x)
Career,180,79,101,43.9%,190-229,45.3%,2057-2137,49.0%,49-46,51.6%,178,79.6%,18.9%,8.5%,4.6%,65.3%,72.7%,47.1%,63.8%,35.5%,49.7%,0.98,
