Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Szekesfehervar CH QF,L vs Tseng,1.04,0.90,65.3,7.3,9.4%,52.8%,4.2%,62.5%,32.6%,41.5%
2019 M25 Pozoblanco R32,L vs Petit,1.11,0.81,70.8,4.6,-,62.5%,-,51.1%,28.9%,34.1%
2019 Segovia CH R32,L vs Kotov,0.99,0.81,73.3,8.3,-,56.0%,-,60.9%,43.9%,23.7%
2019 M25 Kassel R32,L vs Vocel,1.14,0.83,39.0,13.4,-,50.0%,-,45.5%,44.1%,29.6%
2019 M25 Bourg en Bresse R32,L vs Faivre,1.10,0.96,38.9,4.6,-,56.7%,-,53.8%,46.3%,30.6%
2019 M25 Bacau R16,L vs Jecan,0.85,0.71,49.2,2.4,-,68.4%,-,47.1%,36.8%,32.4%
2019 M25 Bacau R32,W vs Berdila,1.44,3.18,22.9,2.0,-,66.7%,-,71.4%,72.7%,65.2%
2019 Aix En Provence CH R32,L vs Molleker,0.96,0.85,67.2,3.1,20.0%,63.6%,6.4%,61.7%,34.5%,31.4%
2019 Aix En Provence CH R64,W vs Huesler,1.15,1.36,58.0,2.1,5.6%,77.8%,6.1%,63.6%,33.3%,35.5%
2019 Bordeaux CH R32,L vs Halys,0.86,0.35,34.9,2.0,13.3%,60.0%,3.7%,59.3%,16.0%,17.4%
2019 Bordeaux CH R64,W vs De Schepper,1.32,1.51,43.6,2.2,5.1%,74.4%,2.8%,55.6%,40.7%,38.5%
2019 M25 Angers R32,L vs Weis,0.90,0.85,70.2,8.0,5.2%,65.5%,1.9%,59.6%,26.9%,44.7%
2019 M25 Santa Margherita Di Pula QF,L vs Lokoli,1.23,0.73,43.6,2.8,3.7%,29.6%,0.0%,34.8%,30.4%,52.6%
2019 M25 Santa Margherita Di Pula R16,W vs Jecan,1.10,1.51,50.0,3.2,3.3%,73.3%,3.6%,57.1%,46.7%,48.1%
2019 M25 Santa Margherita Di Pula R32,W vs Gomez Gb42,1.05,1.33,44.4,2.0,2.9%,58.8%,0.0%,60.6%,61.1%,41.2%
2019 St. Brieuc CH R64,L vs Mahut,0.94,0.73,55.1,2.2,3.0%,63.6%,3.3%,46.7%,35.7%,33.3%
2019 M15 Poitiers F,L vs Robert,0.82,0.61,42.8,2.1,3.3%,60.0%,0.0%,57.1%,18.8%,44.4%
2019 M15 Poitiers SF,W vs Lechevretel,1.00,1.20,72.9,17.2,7.7%,57.7%,8.7%,67.4%,47.9%,42.6%
2019 M15 Poitiers R32,W vs Added,1.12,1.15,83.5,7.2,3.3%,62.3%,9.1%,74.5%,33.3%,32.1%
2019 M15 Toulouse R32,L vs Pietri,0.89,0.82,63.0,2.2,5.0%,52.5%,2.7%,70.3%,42.2%,28.6%
2024 (1 matches),,1.04,0.90,65.3,7.3,9.4%,52.8%,4.2%,62.5%,32.6%,41.5%
2019 (29 matches),,1.04,1.01,58.0,2.9,5.4%,62.0%,4.8%,61.7%,37.0%,37.0%
2016 (1 matches),,1.15,1.24,75.6,48.9,0.0%,56.1%,0.0%,63.0%,46.9%,39.5%
Career (31 matches),,1.04,1.01,59.1,3.0,5.3%,61.4%,4.5%,61.8%,37.3%,37.3%
