Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,1,0,1,0.0%,0-2,0.0%,11-14,44.0%,0-1,0.0%,1,83.3%,8.3%,5.6%,4.2%,70.4%,72.0%,61.9%,69.0%,34.4%,49.1%,1.11,R32 (Stuttgart)
2023,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,66.7%,0.0%,6.8%,5.1%,64.4%,68.4%,42.9%,59.3%,24.5%,43.5%,0.60,R32 (Metz)
Career,2,0,2,0.0%,0-4,0.0%,17-26,39.5%,0-1,0.0%,2,76.2%,4.8%,6.2%,4.6%,67.7%,70.5%,52.4%,64.6%,31.0%,46.9%,0.88,
