Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2024 Szekesfehervar CH R16,L vs Tseng,25.7%,39.6%,46.4%,34.3%,35.9%,51.6%,53.7%,49.4%,36.7%,52.9%,66.7%,9.7%,22.6%,35.7%,-29
2023 Metz R32,L vs Thiem,23.7%,30.5%,48.4%,28.3%,44.8%,55.2%,43.8%,54.1%,68.8%,46.2%,33.3%,6.3%,12.5%,53.3%,-60
Career (2 matches),,25.0%,36.3%,47.0%,32.1%,38.7%,52.7%,50.9%,50.9%,47.8%,51.1%,55.6%,8.5%,19.1%,41.9%,-39
