Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1990 Cincinnati SF,L vs Edberg,21.2%,31.8%,58.3%,32.1%,24.4%,39.0%,61.3%,42.0%,35.3%,37.5%,33.3%,19.0%,23.8%,52.9%,58
1990 Roland Garros F,W vs Agassi,26.9%,33.1%,44.4%,32.1%,37.0%,43.8%,45.7%,46.2%,32.1%,44.4%,28.6%,15.4%,21.2%,43.2%,3
1990 Roland Garros SF,W vs Muster,30.0%,40.0%,49.3%,35.4%,49.1%,60.4%,55.6%,59.2%,51.7%,41.7%,100.0%,8.7%,17.4%,45.2%,-47
1990 Philadelphia F,L vs Sampras,23.5%,31.3%,43.3%,30.1%,39.0%,52.5%,52.8%,51.9%,30.3%,38.5%,50.0%,11.4%,14.3%,32.3%,-8
1987 Roland Garros QF,L vs Lendl,23.2%,32.1%,40.0%,28.0%,36.5%,46.0%,40.0%,45.1%,41.9%,56.3%,57.1%,6.3%,14.6%,40.0%,-51
Career (5 matches),,25.2%,33.7%,46.0%,31.4%,37.7%,48.4%,50.0%,48.9%,38.4%,44.4%,45.8%,11.4%,17.8%,41.9%,-1
