Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
19,Ivan Lendl [USA],2,17,10.5%,8,4,4,50.0%,1980,1990,0,,,,,,,,,,
14,Diego Perez [URU],10,4,71.4%,5,4,1,80.0%,1981,1990,0,,,,,,,,,,
13,Jose Luis Clerc [ARG],4,9,30.8%,2,1,1,50.0%,1978,1989,0,,,,,,,,,,
12,Aaron Krickstein [USA],9,3,75.0%,2,1,1,50.0%,1984,1990,0,,,,,,,,,,
11,Jimmy Connors [USA],1,10,9.1%,3,1,2,33.3%,1981,1989,0,,,,,,,,,,
10,Mats Wilander [SWE],2,8,20.0%,4,1,3,25.0%,1982,1989,0,,,,,,,,,,
9,Martin Jaite [ARG],8,1,88.9%,1,0,1,0.0%,1985,1991,1,1.68,4.1%,0.0%,67.3%,78.8%,62.5%,73.5%,44.6%,0.0%,80.0%
9,Guillermo Vilas [ARG],5,4,55.6%,3,1,2,33.3%,1980,1988,0,,,,,,,,,,
8,Yannick Noah [FRA],7,1,87.5%,5,4,1,80.0%,1981,1990,0,,,,,,,,,,
8,Jose Higueras [ESP],5,3,62.5%,3,1,2,33.3%,1979,1983,0,,,,,,,,,,
8,Victor Pecci [PAR],0,8,0.0%,3,1,2,33.3%,1979,1982,0,,,,,,,,,,
7,Thierry Tulasne [FRA],6,1,85.7%,4,4,0,100.0%,1981,1988,0,,,,,,,,,,
7,Henrik Sundstrom [SWE],5,2,71.4%,0,0,0,-,1983,1986,0,,,,,,,,,,
6,Jimmy Arias [USA],4,2,66.7%,1,1,0,100.0%,1983,1993,1,1.29,2.9%,5.7%,60.0%,64.3%,46.4%,57.1%,55.3%,77.8%,100.0%
6,Thomas Muster [AUT],2,4,33.3%,2,0,2,0.0%,1987,1992,2,0.80,9.3%,6.2%,50.5%,71.4%,54.2%,62.9%,29.5%,63.6%,33.3%
