Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Biella Q2,L vs Naito,27% (4/15),60% (3/5),0/0,0/0,50% (6/12),9/11,2/3,- (0/0),- (0/0)
2019 W60 La Bisbal D'Emporda R16,L vs Badosa,50% (2/4),33% (2/6),0/0,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2019 W15 Tabarka F,W vs Carreras,53% (9/17),38% (3/8),2/6,1/3,100% (6/6),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka SF,W vs Tubello,60% (6/10),50% (6/12),2/4,1/1,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka QF,W vs Berberovic,78% (7/9),42% (5/12),2/4,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R16,W vs Orange,88% (7/8),83% (5/6),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R32,W vs Loliee,60% (6/10),55% (6/11),2/3,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Tunis R32,L vs Maristany Zuleta De Reales,38% (8/21),50% (8/16),1/4,0/0,56% (10/18),3/5,0/1,33% (2/6),50% (3/6)
2019 W15 Tabarka R32,L vs Lantigua De La Nuez,60% (3/5),50% (6/12),0/0,0/0,20% (2/10),0/2,0/1,- (0/0),- (0/0)
2019 W15 Tabarka SF,L vs Lodikova,14% (1/7),40% (6/15),0/0,0/0,31% (4/13),1/3,0/1,- (0/0),- (0/0)
2019 W15 Tabarka QF,W vs Stokke,58% (7/12),63% (5/8),2/2,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R16,W vs Crescenzi,46% (6/13),60% (6/10),2/2,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R32,W vs Kuzmova,67% (10/15),40% (6/15),2/2,1/1,50% (3/6),0/1,0/0,- (0/0),- (0/0)
2019 W15 Tabarka F,W vs Lodikova,56% (5/9),39% (7/18),2/3,1/1,38% (3/8),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka SF,W vs Fonte,50% (6/12),55% (6/11),2/3,1/1,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka QF,W vs Remy,70% (7/10),60% (6/10),2/3,1/1,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R16,W vs Makatsaria,73% (8/11),57% (4/7),2/5,1/3,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R32,W vs Audenaert,50% (6/12),75% (6/8),2/5,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Manacor QF,W vs Payola,100% (7/7),62% (8/13),2/4,1/1,25% (2/8),0/1,0/0,- (0/0),- (0/0)
2019 W15 Manacor R16,W vs Garland,78% (7/9),38% (5/13),2/4,1/3,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 (22 matches),,55.3%,50.8%,55.7%,66.7%,50.3%,51.6%,45.5%,50.0%,70.0%
2018 (1 matches),,20.0%,-,-,-,44.4%,33.3%,0.0%,-,-
2017 (21 matches),,54.9%,45.4%,43.8%,28.6%,48.1%,50.8%,50.0%,54.5%,44.2%
2016 (2 matches),,36.4%,31.8%,-,-,26.3%,20.0%,33.3%,0.0%,50.0%
Career (46 matches),,54.0%,47.6%,50.5%,46.2%,47.9%,49.0%,46.3%,49.2%,49.1%
