Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,3,1,2,33.3%,2-5,28.6%,20-39,33.9%,0-0,-,3,44.8%,23.3%,1.1%,2.3%,67.8%,53.4%,41.1%,49.4%,40.6%,44.7%,0.80,R16 (W50+H Leipzig)
Career,3,1,2,33.3%,2-5,28.6%,20-39,33.9%,0-0,-,3,44.8%,23.3%,1.1%,2.3%,67.8%,53.4%,41.1%,49.4%,40.6%,44.7%,0.80,
