Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 W75 Petange R16,L vs Vandromme,44% (4/9),50% (2/4),2/3,67% (6/9),17% (1/6),1/2,0/0,0/2,0/0,0/1
2025 W50 Funchal R32,W vs Mcdonald,75% (6/8),100% (6/6),2/2,38% (3/8),33% (1/3),5/6,2/2,0/0,1/1,0/0
2025 Rovereto 125 R32,L vs Ambrosio,70% (7/10),71% (5/7),3/6,91% (10/11),20% (2/10),2/5,0/1,1/3,0/0,0/1
2025 (3 matches),,63.0%,76.5%,63.6%,67.9%,21.1%,61.5%,66.7%,20.0%,100.0%,0.0%
Career (3 matches),,63.0%,76.5%,63.6%,67.9%,21.1%,61.5%,66.7%,20.0%,100.0%,0.0%
