Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 Australian Open R128,L vs Stosur,40% (6/15),33% (2/6),1/4,53% (8/15),38% (3/8),1/2,0/0,1/2,0/0,0/1
2019 W100 Manchester R16,L vs Diyas,13% (1/8),0% (0/1),0/4,75% (6/8),17% (1/6),0/0,0/0,0/2,0/0,0/0
2019 W100 Bonita Springs FL R32,W vs Gibbs,50% (6/12),83% (5/6),1/4,46% (6/13),33% (2/6),3/4,1/1,0/0,1/1,0/0
2019 W100 Charleston SC R32,W vs Sanesi,44% (4/9),50% (2/4),0/0,10% (1/10),100% (1/1),1/1,1/1,0/0,1/1,0/0
2019 W25 Sunderland QF,W vs Noel,45% (5/11),100% (5/5),0/2,27% (3/11),0% (0/3),4/4,1/1,0/1,0/0,0/0
2019 W25 Sunderland R16,W vs Allen,70% (7/10),71% (5/7),0/2,30% (3/10),33% (1/3),4/5,2/2,2/2,1/1,0/0
2019 W25 Sunderland R32,W vs Steur,75% (6/8),100% (6/6),3/3,33% (3/9),0% (0/3),5/5,1/1,0/0,1/1,0/0
2019 W60 Croissy Beaubourg F,L vs Diatchenko,22% (2/9),100% (2/2),1/4,63% (5/8),0% (0/5),0/2,0/0,1/2,0/0,1/1
2019 W60 Croissy Beaubourg SF,W vs Dart,50% (4/8),100% (4/4),1/1,22% (2/9),50% (1/2),3/3,1/1,0/0,1/1,0/0
2019 W60 Croissy Beaubourg R16,W vs Badosa,62% (8/13),63% (5/8),1/3,36% (5/14),40% (2/5),3/5,2/2,1/1,1/1,0/0
2019 W60 Croissy Beaubourg R32,W vs Ozgen,90% (9/10),56% (5/9),3/3,36% (4/11),25% (1/4),3/5,2/2,1/1,1/1,0/0
2019 W25 Yokohama R32,L vs Morgina,40% (4/10),50% (2/4),1/3,55% (6/11),17% (1/6),2/2,0/0,1/3,0/0,1/2
2019 W25 Osaka R16,L vs Tere Apisah,50% (6/12),83% (5/6),2/5,42% (5/12),0% (0/5),2/4,0/3,1/1,0/0,1/1
2019 W60 Kyoto SF,L vs In Albon,29% (5/17),100% (5/5),4/7,53% (9/17),11% (1/9),1/4,0/0,0/0,0/0,0/0
2019 W60 Kyoto R16,W vs Sato,71% (5/7),80% (4/5),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2019 W60 Kyoto R32,W vs Melnikova,56% (5/9),80% (4/5),1/1,20% (2/10),50% (1/2),4/4,2/3,0/0,1/2,0/0
2019 W100 Midland MI SF,L vs Pegula,22% (2/9),0% (0/2),0/3,33% (3/9),0% (0/3),0/0,0/0,2/2,0/0,1/1
2019 W100 Midland MI R16,W vs Govortsova,50% (4/8),100% (4/4),0/1,11% (1/9),0% (0/1),3/3,1/1,0/0,1/1,0/0
2019 W100 Midland MI R32,W vs Lao,56% (5/9),100% (5/5),1/2,20% (2/10),0% (0/2),3/4,1/1,0/0,1/1,0/0
2019 Newport Beach R64,L vs Mchale,14% (1/7),100% (1/1),1/6,86% (6/7),0% (0/6),0/1,0/0,1/1,0/0,0/0
2022 (1 matches),,40.0%,33.3%,25.0%,53.3%,37.5%,50.0%,-,50.0%,-,0.0%
2019 (19 matches),,47.8%,77.5%,37.0%,37.2%,17.8%,75.0%,81.0%,62.5%,91.7%,80.0%
2018 (1 matches),,50.0%,25.0%,0.0%,62.5%,0.0%,100.0%,-,50.0%,-,0.0%
2017 (25 matches),,52.1%,83.0%,37.2%,48.7%,25.6%,68.0%,87.0%,43.8%,90.9%,50.0%
2016 (24 matches),,48.6%,78.0%,40.2%,46.3%,19.5%,75.3%,70.6%,60.0%,75.0%,60.0%
Career (97 matches),,48.6%,79.1%,37.5%,45.1%,25.2%,72.4%,75.9%,54.8%,85.7%,56.7%
