Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,3,Hard,3,0,3,0.0%,1,1,0,100.0%,2020,2023,R128,3,0.72,5.2%,4.7%,57.0%,59.1%,44.6%,52.8%,34.0%,46.2%,23.1%
Roland Garros,5,Clay,6,1,5,16.7%,0,0,0,-,2016,2022,Q2,5,0.81,3.9%,1.2%,62.6%,57.4%,47.2%,53.6%,37.6%,54.3%,42.9%
Wimbledon,4,Grass,6,2,4,33.3%,4,3,1,75.0%,2016,2022,Q2,4,0.97,5.3%,1.5%,56.4%,67.9%,46.9%,58.8%,39.9%,48.5%,22.2%
US Open,6,Hard,7,2,5,28.6%,3,1,2,33.3%,2011,2022,Q2,5,0.90,5.2%,3.8%,60.5%,69.9%,48.5%,61.5%,34.7%,61.5%,57.1%
Midland 125,3,Hard,9,6,3,66.7%,4,2,2,50.0%,2022,2024,R16,9,1.09,6.5%,2.3%,62.4%,70.0%,54.5%,64.2%,39.1%,64.3%,50.0%
Charleston,2,Clay,4,2,2,50.0%,2,0,2,0.0%,2022,2024,R64,4,0.98,5.2%,1.7%,53.6%,54.8%,48.5%,51.9%,47.1%,50.0%,42.5%
Newport Beach,2,Hard,2,0,2,0.0%,0,0,0,-,2019,2020,R32,2,0.60,1.0%,3.1%,60.8%,40.7%,31.6%,37.1%,37.6%,42.9%,16.7%
