Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Indian Wells R16,L vs Griekspoor,50.8%,45.2%,3.3%,2/0,2.24,7.7%,45.2%,42.1%,2.4%,2.14,21.4%,63.2%,50.0%,5.3%,2.30,0.0%
2025 Indian Wells R32,W vs Tiafoe,75.9%,54.5%,2.3%,2/0,2.50,7.9%,66.0%,54.5%,2.0%,2.43,6.7%,94.3%,54.5%,2.9%,2.54,8.7%
2023 Stuttgart R16,L vs Hurkacz,43.2%,50.0%,5.4%,4/2,2.43,5.7%,35.3%,50.0%,0.0%,2.16,13.6%,63.2%,50.0%,15.8%,2.65,0.0%
2023 Australian Open R64,L vs Korda,67.2%,51.2%,5.9%,2/5,2.47,4.8%,63.4%,48.9%,2.8%,2.35,7.7%,76.1%,54.3%,10.9%,2.56,2.7%
2018 Tokyo R32,W vs Haase,61.9%,64.6%,1.0%,0/1,2.47,23.1%,50.0%,67.7%,0.0%,2.18,40.0%,87.2%,61.8%,2.6%,2.74,7.4%
Career (5 matches),,60.0%,54.1%,3.7%,55.6%,2.43,9.8%,51.9%,53.3%,1.4%,2.25,18.6%,78.0%,55.1%,7.9%,2.57,3.5%
