Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,0,2,0.0%,2-3,40.0%,23-27,46.0%,1-0,100.0%,2,61.5%,23.1%,8.6%,7.4%,46.9%,69.5%,43.0%,55.4%,33.3%,45.5%,0.75,R32 (2x)
2025,25,14,11,56.0%,30-23,56.6%,273-254,51.8%,4-5,44.4%,24,82.6%,20.3%,11.1%,6.3%,51.2%,77.2%,49.3%,63.6%,37.6%,50.7%,1.03,W (Kobe)
2024,13,8,5,61.5%,18-9,66.7%,147-116,55.9%,2-1,66.7%,12,79.5%,30.3%,13.3%,5.9%,53.6%,76.0%,50.9%,64.4%,40.5%,52.0%,1.14,SF (Matsuyama)
2023,28,20,8,71.4%,41-20,67.2%,338-253,57.2%,4-3,57.1%,27,85.7%,29.3%,14.0%,5.6%,53.4%,80.8%,52.2%,67.5%,40.6%,53.6%,1.25,W (Yokohama)
2022,35,24,11,68.6%,47-28,62.7%,397-333,54.4%,7-6,53.8%,34,81.7%,29.3%,12.3%,5.1%,55.7%,75.4%,54.2%,66.0%,40.7%,52.9%,1.20,W (2x)
2021,22,11,11,50.0%,24-24,50.0%,225-226,49.9%,3-5,37.5%,21,73.7%,26.1%,8.2%,6.0%,56.5%,70.0%,50.2%,61.4%,39.9%,50.3%,1.03,SF (2x)
2020,16,11,5,68.8%,25-11,69.4%,192-157,55.0%,3-0,100.0%,16,85.6%,23.3%,10.8%,4.5%,55.8%,78.7%,51.8%,66.8%,38.7%,52.7%,1.16,F (Cleveland)
2019,27,14,13,51.9%,29-30,49.2%,279-266,51.2%,3-7,30.0%,27,73.2%,30.0%,8.4%,7.2%,56.7%,69.5%,46.2%,59.4%,40.9%,50.2%,1.01,W (Kobe)
2018,28,16,12,57.1%,37-28,56.9%,341-305,52.8%,7-6,53.8%,28,75.5%,30.3%,8.0%,4.8%,58.8%,69.8%,49.5%,61.4%,41.9%,51.4%,1.09,F (Kobe)
2017,13,7,6,53.8%,17-16,51.5%,157-160,49.5%,4-0,100.0%,13,73.5%,24.7%,10.2%,4.3%,55.7%,71.9%,46.4%,60.6%,39.3%,49.7%,1.00,QF (3x)
2016,2,1,1,50.0%,2-2,50.0%,20-18,52.6%,0-0,-,2,84.2%,21.1%,14.2%,7.5%,50.0%,79.2%,56.6%,67.9%,33.9%,50.2%,1.06,R16 (Toyota)
Career,211,126,85,59.7%,272-194,58.4%,2392-2115,53.1%,38-33,53.5%,206,79.0%,27.3%,10.6%,5.6%,55.3%,74.1%,50.2%,63.4%,40.0%,51.5%,1.09,
