Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
12-Oct-1981,Sydney Indoor,Hard,F,9,1,(1) John Mcenroe [USA] d. (2) Tanner,6-4 7-5 6-2,,,,,,,,
28-Jan-1980,Richmond WCT,Carpet,F,4,3,(1) John Mcenroe [USA] d. (2) Tanner,6-1 6-2,,,,,,,,
20-Aug-1979,Cincinnati,Hard,F,5,23,(7) Peter Fleming [USA] d. (1) Tanner,6-4 6-2,,,,,,,,
25-Jun-1979,Wimbledon,Grass,F,6,2,(1) Bjorn Borg [SWE] d. (5) Tanner,6-7 6-1 3-6 6-3 6-4,,,,,,,,
23-Jan-1978,Philadelphia WCT,Carpet,F,25,1,(1) Jimmy Connors [USA] d. (10) Tanner,6-2 6-4 6-3,,,,,,,,
14-Nov-1977,WCT Challenge Cup,Carpet,F,15,1,Jimmy Connors [USA] d. Tanner,6-2 5-6 3-6 6-2 6-5,,,,,,,,
01-Jan-1977,Australian Open,Grass,F,10,6,(2) Tanner d. (1) Guillermo Vilas [ARG],6-3 6-3 6-3,,,,,,,,
12-Jul-1976,Cincinnati,Clay,F,,,(2) Tanner d. (1) Eddie Dibbs [USA],7-6 6-3,,,,,,,,
20-Jan-1976,Birmingham,Carpet,F,9,1,(1) Jimmy Connors [USA] d. (2) Tanner,6-4 3-6 6-1,,,,,,,,
06-Oct-1974,Maui,Hard,F,15,2,(2) John Newcombe [AUS] d. (5) Tanner,7-6 7-6,,,,,,,,
