Date,Tournament,Surface,Rd,,Score
28-Sep-1970,Berkeley,Hard,R32,Thomaz Koch [BRA] / Torben Ulrich [DEN] d. Tanner / Gene Mayer [USA],7-6 7-5
02-Sep-1970,US Open,Grass,R64,Bill Bowrey / Owen Davidson [AUS] d. Tanner / Rick Fisher [USA],6-3 6-4 6-2
01-Sep-1970,South Orange,Hard,R16,Bill Bowrey [AUS] / Frew Mcmillan [RSA] d. Tanner / Haroon Rahim [PAK],6-2 6-2
17-Aug-1970,Merion,Grass,R32,Tom Edlefsen [USA] / Premjit Lall [IND] d. Tanner / Rick Fisher [USA],6-4 6-4
27-Jul-1970,Indianapolis,Clay,R32,(4) Zeljko Franulovic [CRO] / Jan Kodes [CZE] d. Tanner / Rick Fisher [USA],6-3 6-1
20-Jul-1970,Cincinnati,Clay,R32,Ray Keldie / Ray Ruffels [AUS] d. Tanner / Mike Machette [USA],6-4 7-6
18-Jul-1970,Washington,Hard,R32,Arthur Ashe / Dennis Ralston [USA] d. Tanner / Rick Fisher [USA],11-9 6-3
27-Aug-1969,US Open,Grass,R32,Dick Leach / Robert Potthast [USA] d. Tanner / Woody Blocher [USA],6-4 7-5 7-5
27-Aug-1969,US Open,Grass,R64,Tanner / Woody Blocher [USA] d. Bob Marcher [BRA] / Herbert Rapp [USA],5-7 6-2 6-4 7-9 6-2
