Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,3,0,3,0.0%,1-5,16.7%,26-37,41.3%,1-1,50.0%,3,76.7%,6.5%,14.1%,5.0%,60.3%,72.5%,46.8%,62.3%,30.0%,45.6%,0.80,R32 (3x)
2024,30,10,20,33.3%,24-43,35.8%,311-358,46.5%,5-7,41.7%,30,77.3%,16.3%,11.0%,6.7%,62.3%,72.0%,47.3%,62.7%,34.2%,48.3%,0.92,W (Prague)
2023,11,4,7,36.4%,12-17,41.4%,139-150,48.1%,1-4,20.0%,11,78.7%,18.9%,10.3%,5.4%,66.1%,71.9%,48.3%,63.9%,34.4%,49.2%,0.95,QF (Ostrava)
2022,15,8,7,53.3%,20-17,54.1%,202-175,53.6%,4-8,33.3%,15,88.0%,19.9%,14.2%,5.8%,64.8%,76.9%,54.7%,69.0%,36.0%,52.3%,1.16,SF (Marbella)
2021,24,15,9,62.5%,29-20,59.2%,274-233,54.0%,6-8,42.9%,24,85.9%,22.7%,14.3%,5.9%,61.9%,77.4%,51.2%,67.4%,37.6%,52.0%,1.15,W (Mouilleron-Le-Captif)
2020,11,6,5,54.5%,14-13,51.9%,142-142,50.0%,5-4,55.6%,11,86.8%,13.7%,20.6%,5.8%,64.2%,79.1%,47.4%,67.8%,32.9%,50.4%,1.02,SF (Pau)
2019,41,26,15,63.4%,58-36,61.7%,503-423,54.3%,10-10,50.0%,41,84.6%,24.1%,13.4%,4.6%,64.4%,77.4%,49.1%,67.3%,37.9%,52.3%,1.16,W (Eckental)
2018,15,10,5,66.7%,25-14,64.1%,214-175,55.0%,3-3,50.0%,15,80.4%,29.1%,10.0%,6.6%,61.0%,73.4%,50.3%,64.4%,40.2%,52.1%,1.13,F (Heilbronn)
2017,7,6,1,85.7%,13-4,76.5%,98-63,60.9%,1-1,50.0%,7,86.1%,36.3%,6.2%,6.8%,57.6%,80.8%,52.1%,68.7%,43.3%,55.3%,1.38,W (Prostejov)
2016,9,6,3,66.7%,14-6,70.0%,114-93,55.1%,4-1,80.0%,9,80.4%,27.2%,13.4%,5.7%,61.4%,75.4%,47.7%,64.7%,40.9%,52.4%,1.16,SF (Rome)
2015,9,8,1,88.9%,16-4,80.0%,115-75,60.5%,1-2,33.3%,9,89.5%,31.5%,9.2%,3.7%,62.3%,74.2%,60.2%,68.9%,41.4%,54.9%,1.33,W (Prostejov)
2014,29,22,7,75.9%,46-18,71.9%,360-275,56.7%,10-1,90.9%,28,83.3%,29.1%,9.1%,5.4%,64.3%,74.8%,50.2%,66.0%,40.9%,53.0%,1.20,W (Prostejov)
2013,39,31,8,79.5%,68-29,70.1%,524-401,56.6%,9-6,60.0%,39,79.3%,33.4%,8.3%,5.1%,62.7%,72.3%,50.0%,64.0%,42.4%,53.0%,1.18,W (3x)
2012,5,1,4,20.0%,1-9,10.0%,32-60,34.8%,0-2,0.0%,5,68.2%,8.3%,4.2%,3.3%,60.4%,64.0%,44.4%,56.3%,33.3%,44.7%,0.76,R16 (Kosice)
2011,3,0,3,0.0%,1-6,14.3%,22-41,34.9%,0-0,-,3,54.8%,15.6%,6.9%,3.4%,65.5%,58.6%,44.3%,53.7%,34.5%,44.3%,0.75,R32 (3x)
2010,1,0,1,0.0%,1-2,33.3%,11-17,39.3%,0-0,-,1,57.1%,21.4%,3.2%,2.1%,58.9%,58.9%,46.2%,53.7%,38.7%,46.3%,0.84,R32 (Ostrava)
Career,252,153,99,60.7%,343-243,58.5%,3087-2718,53.2%,60-58,50.8%,251,81.9%,24.5%,11.3%,5.5%,63.0%,74.5%,49.9%,65.4%,38.3%,51.6%,1.11,
