Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 US Open R32,L vs Gojo,0% (0/14),- (0/0),0/3,46% (6/13),33% (2/6),0/0,0/0,0/1,0/0,0/0
2023 US Open R128,W vs Couacaud,33% (8/24),75% (6/8),2/4,21% (5/24),20% (1/5),4/5,2/2,1/1,0/0,0/0
2023 Wimbledon R64,L vs Oconnell,19% (3/16),33% (1/3),0/4,33% (5/15),20% (1/5),0/1,0/0,1/1,0/0,1/1
2023 Wimbledon R128,W vs Korda,21% (4/19),75% (3/4),0/1,25% (5/20),80% (4/5),2/2,1/1,3/3,1/1,0/0
2022 US Open R128,L vs Evans,0% (0/12),- (0/0),0/5,67% (8/12),25% (2/8),0/0,0/0,1/2,0/0,0/0
2022 Wimbledon R32,L vs Paul,23% (3/13),0% (0/3),0/5,50% (6/12),17% (1/6),0/0,0/0,1/1,0/0,0/0
2022 Wimbledon R128,W vs Coria,43% (6/14),67% (4/6),0/1,13% (2/15),50% (1/2),3/4,2/2,2/2,0/0,0/0
2022 Dubai F,L vs Rublev,10% (1/10),100% (1/1),0/3,44% (4/9),25% (1/4),0/1,0/0,2/2,0/0,1/1
2021 US Open R128,L vs Anderson,15% (4/27),50% (2/4),0/0,7% (2/28),100% (2/2),1/1,1/1,4/4,0/0,0/0
2021 Wimbledon R128,W vs Hanfmann,20% (3/15),100% (3/3),0/0,0% (0/16),- (0/0),3/3,2/2,3/3,0/0,0/0
2021 Roland Garros R128,L vs Khachanov,17% (2/12),0% (0/2),0/5,50% (6/12),0% (0/6),0/0,0/0,0/1,0/0,0/1
2021 Australian Open R64,L vs Carreno Busta,25% (5/20),40% (2/5),0/1,16% (3/19),33% (1/3),2/2,1/1,1/2,0/0,0/1
2021 Australian Open R128,W vs Coppejans,36% (9/25),67% (6/9),1/3,21% (5/24),40% (2/5),5/5,2/2,0/0,1/1,0/0
2020 Roland Garros R64,L vs Khachanov,29% (6/21),83% (5/6),1/7,45% (10/22),20% (2/10),4/5,0/2,4/5,0/0,1/1
2020 Roland Garros R128,W vs Broady,50% (9/18),67% (6/9),0/2,16% (3/19),33% (1/3),5/5,2/2,0/0,1/1,0/0
2020 US Open R128,L vs Moutet,31% (5/16),20% (1/5),0/4,31% (5/16),20% (1/5),1/1,0/0,1/1,0/0,0/0
2020 Pune F,W vs Gerasimov,19% (3/16),67% (2/3),0/2,12% (2/17),0% (0/2),1/2,1/1,2/2,1/1,0/0
2019 Eckental CH F,W vs Darcis,20% (3/15),100% (3/3),0/0,21% (3/14),67% (2/3),2/2,1/1,0/1,0/0,0/0
2019 US Open R128,L vs Berankis,19% (5/26),80% (4/5),1/3,22% (6/27),50% (3/6),4/4,2/3,4/4,0/1,1/1
2019 Gstaad R16,L vs Stebe,19% (3/16),67% (2/3),0/2,33% (5/15),60% (3/5),2/2,1/1,2/2,0/0,1/1
2023 (4 matches),,20.5%,66.7%,16.7%,29.2%,38.1%,75.0%,100.0%,83.3%,100.0%,100.0%
2022 (4 matches),,20.4%,50.0%,0.0%,41.7%,25.0%,60.0%,100.0%,85.7%,-,100.0%
2021 (5 matches),,23.2%,56.5%,11.1%,16.2%,31.3%,100.0%,100.0%,80.0%,100.0%,0.0%
2020 (4 matches),,32.4%,60.9%,6.7%,27.0%,20.0%,84.6%,60.0%,87.5%,100.0%,100.0%
2019 (36 matches),,29.6%,65.5%,21.5%,26.1%,38.2%,81.0%,76.7%,78.8%,71.4%,78.6%
Career (342 matches),,32.5%,67.7%,20.5%,28.3%,36.8%,84.5%,85.5%,80.6%,85.6%,76.2%
