Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 US Open R32,L vs Gojo,22,37,0.6,13.5%,22.7%,14,31,0.5,10.2%,22.6%,5.1%,2.9%,3.0,22.1%,7.4%
2023 US Open R64,W vs Cerundolo,28,51,0.5,8.5%,15.5%,15,40,0.4,5.4%,14.3%,2.9%,1.8%,1.2,21.0%,17.9%
2023 US Open R128,W vs Couacaud,59,49,1.2,22.3%,18.6%,36,40,0.9,17.8%,19.8%,10.4%,4.0%,1.3,15.2%,11.7%
2023 Wimbledon R64,L vs Oconnell,36,36,1.0,20.0%,20.0%,20,34,0.6,13.4%,22.8%,7.4%,4.7%,2.5,20.6%,8.3%
2023 Wimbledon R128,W vs Korda,59,36,1.6,22.7%,13.8%,36,25,1.4,17.6%,12.3%,6.9%,6.4%,1.5,23.5%,15.4%
2022 US Open R128,L vs Evans,25,29,0.9,18.0%,20.9%,14,20,0.7,13.1%,18.7%,8.4%,4.7%,5.5,31.7%,5.8%
2022 Wimbledon R32,L vs Paul,26,30,0.9,17.3%,20.0%,16,21,0.8,12.7%,16.7%,5.6%,5.6%,1.6,15.3%,9.3%
2022 Wimbledon R64,W vs Davidovich Fokina,67,64,1.0,18.8%,17.9%,48,53,0.9,15.4%,17.0%,9.6%,4.8%,1.4,16.8%,12.3%
2022 Wimbledon R128,W vs Coria,40,31,1.3,22.5%,17.4%,18,20,0.9,13.1%,14.6%,5.1%,6.6%,1.2,11.2%,9.6%
2022 Dubai F,L vs Rublev,16,24,0.7,13.8%,20.7%,10,16,0.6,11.4%,18.2%,9.1%,2.3%,2.7,23.3%,8.6%
2021 US Open R128,L vs Anderson,69,46,1.5,20.9%,13.9%,42,29,1.4,18.2%,12.6%,10.4%,3.5%,2.4,25.8%,10.6%
2021 Wimbledon R64,L vs Fucsovics,21,17,1.2,17.4%,14.0%,12,15,0.8,12.0%,15.0%,7.0%,4.0%,2.4,27.3%,11.6%
2021 Wimbledon R128,W vs Hanfmann,32,27,1.2,17.3%,14.6%,23,24,1.0,14.2%,14.8%,9.3%,3.1%,1.0,14.1%,14.1%
2021 Roland Garros R128,L vs Khachanov,13,25,0.5,9.6%,18.4%,13,25,0.5,10.3%,19.8%,,,1.6,19.1%,11.8%
2021 Australian Open R64,L vs Carreno Busta,27,29,0.9,11.6%,12.5%,27,29,0.9,14.6%,15.7%,,,2.4,18.5%,7.8%
2021 Australian Open R128,W vs Coppejans,41,55,0.7,13.5%,18.1%,41,55,0.7,16.0%,21.4%,,,0.7,9.9%,14.8%
2020 Roland Garros R64,L vs Khachanov,40,44,0.9,13.8%,15.2%,40,44,0.9,15.2%,16.7%,,,1.8,20.1%,11.1%
2020 Roland Garros R128,W vs Broady,22,22,1.0,9.4%,9.4%,22,22,1.0,10.2%,10.2%,,,0.8,14.5%,19.2%
2020 US Open R128,L vs Moutet,40,42,1.0,19.6%,20.6%,26,40,0.7,14.4%,22.2%,10.0%,2.8%,1.6,17.2%,10.8%
2020 Pune F,W vs Gerasimov,40,16,2.5,22.0%,8.8%,17,16,1.1,11.8%,11.1%,6.3%,4.9%,1.5,22.5%,15.4%
Career (67 matches),,2222,2111,1.1,16.0%,15.2%,1583,1836,0.9,13.3%,15.4%,6.0%,3.9%,1.4,19.3%,13.9%
