Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2023 Wimbledon R128,W vs Korda,65.8%,41.3%,4.4%,1/4,2.20,7.6%,61.3%,39.1%,4.0%,2.05,9.4%,80.6%,44.8%,5.6%,2.50,3.8%
2022 Wimbledon R64,W vs Davidovich Fokina,62.6%,51.8%,2.8%,2/3,2.01,35.6%,59.4%,47.4%,2.3%,1.96,50.0%,76.6%,61.1%,4.3%,2.07,14.3%
2022 Dubai F,L vs Rublev,58.6%,44.1%,5.2%,1/2,1.82,13.3%,51.2%,40.9%,2.3%,1.83,20.0%,85.7%,50.0%,14.3%,1.80,6.7%
2020 Pune F,W vs Gerasimov,64.1%,44.1%,1.1%,0/1,2.18,8.3%,57.1%,36.1%,0.0%,2.13,15.0%,88.5%,56.5%,3.8%,2.21,3.6%
2019 Eckental CH F,W vs Darcis,67.1%,43.6%,0.0%,0/0,2.31,81.5%,56.5%,26.9%,0.0%,2.20,90.0%,87.9%,58.6%,0.0%,2.38,76.5%
2019 Wimbledon R128,W vs Zverev,58.4%,57.6%,4.4%,2/3,2.08,10.1%,49.4%,52.6%,3.9%,2.00,12.5%,87.5%,64.3%,6.3%,2.24,4.8%
2018 Davis Cup World Group PO RR,L vs Piros,77.4%,43.9%,3.8%,5/1,2.20,28.3%,72.8%,41.3%,2.9%,2.19,38.4%,88.9%,47.9%,5.6%,2.21,7.3%
2016 Monte Carlo R32,W vs Djokovic,77.2%,43.7%,1.1%,1/0,2.37,9.8%,75.4%,37.0%,1.6%,2.43,16.7%,89.3%,56.0%,0.0%,2.29,0.0%
2015 Tokyo R32,W vs Uchiyama,60.0%,56.7%,6.0%,2/1,2.35,19.5%,43.8%,57.1%,6.3%,2.32,32.0%,88.9%,56.3%,5.6%,2.41,0.0%
2015 Kaohsiung CH R32,W vs Wang,72.9%,71.4%,2.1%,1/0,2.25,8.3%,65.4%,70.6%,0.0%,2.29,14.3%,94.7%,72.2%,5.3%,2.20,0.0%
2015 Umag R32,L vs Fognini,81.5%,41.5%,4.6%,1/2,2.46,12.7%,90.5%,44.7%,4.8%,2.39,18.8%,78.9%,33.3%,5.3%,2.57,4.3%
2015 Bucharest F,L vs Garcia Lopez,77.4%,41.5%,1.2%,1/0,1.97,34.3%,71.4%,31.4%,0.0%,1.93,47.9%,88.2%,53.3%,2.9%,2.08,0.0%
2015 Bucharest SF,W vs Gimeno Traver,74.4%,50.8%,0.0%,0/0,2.04,6.3%,78.4%,40.0%,0.0%,1.93,10.3%,80.8%,71.4%,0.0%,2.21,0.0%
2015 Auckland F,W vs Mannarino,75.0%,52.8%,2.1%,1/0,2.54,0.0%,81.5%,50.0%,3.7%,2.25,0.0%,87.5%,57.1%,0.0%,2.77,0.0%
2015 Auckland SF,W vs Anderson,69.7%,43.5%,0.0%,0/0,2.50,21.7%,60.0%,45.8%,0.0%,2.44,33.3%,88.0%,40.9%,0.0%,2.63,0.0%
2015 Auckland R16,W vs Gulbis,74.6%,50.9%,2.8%,2/0,1.93,29.4%,68.3%,50.0%,2.4%,1.69,50.0%,89.3%,52.0%,3.6%,2.17,11.1%
2014 Kitzbuhel R16,L vs Thiem,74.0%,48.1%,0.0%,0/0,2.43,19.0%,67.5%,37.0%,0.0%,2.56,26.1%,84.4%,59.3%,0.0%,2.26,10.5%
2014 Indian Wells R32,L vs Murray,75.5%,53.2%,1.0%,0/1,2.22,45.0%,74.6%,52.3%,0.0%,2.13,87.5%,86.8%,54.5%,2.6%,2.31,2.5%
Career (18 matches),,70.0%,48.1%,2.4%,52.6%,2.19,23.1%,65.2%,43.4%,2.0%,2.13,33.4%,85.9%,55.0%,3.4%,2.27,8.2%
