Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 US Open R32,L vs Gojo,0.99,0.37,31.1,2.1,12.0%,64.0%,4.4%,48.9%,16.7%,15.6%
2023 US Open R128,W vs Couacaud,1.10,1.23,56.2,4.7,15.2%,66.7%,22.0%,72.9%,33.8%,33.8%
2023 Wimbledon R64,L vs Oconnell,0.85,0.62,29.7,2.2,12.5%,60.4%,22.2%,71.1%,21.7%,29.3%
2023 Wimbledon R128,W vs Korda,1.17,1.10,42.8,2.7,20.0%,65.3%,11.3%,71.8%,28.3%,31.5%
2022 US Open R128,L vs Evans,0.96,0.41,24.6,2.2,12.5%,45.0%,15.8%,55.3%,20.6%,22.2%
2022 Wimbledon R32,L vs Paul,0.80,0.53,27.2,2.2,16.7%,66.7%,11.4%,48.6%,27.5%,28.2%
2022 Wimbledon R128,W vs Coria,1.10,1.78,29.1,2.1,34.8%,73.9%,15.0%,75.0%,38.8%,44.2%
2022 Dubai F,L vs Rublev,0.95,0.61,45.0,2.0,9.7%,54.8%,11.1%,59.3%,16.7%,39.3%
2021 US Open R128,L vs Anderson,1.00,0.85,61.8,5.2,11.8%,74.2%,19.5%,70.7%,24.7%,21.6%
2021 Wimbledon R128,W vs Hanfmann,1.25,1.96,30.2,2.0,4.2%,79.2%,17.1%,78.0%,26.0%,41.3%
2021 Roland Garros R128,L vs Khachanov,0.82,0.46,24.3,2.2,2.7%,48.6%,0.0%,53.3%,32.4%,21.9%
2021 Australian Open R64,L vs Carreno Busta,0.83,0.80,36.3,2.0,28.1%,66.7%,40.0%,74.0%,31.7%,25.8%
2021 Australian Open R128,W vs Coppejans,1.02,1.16,57.0,15.7,15.4%,67.9%,14.9%,65.7%,43.9%,31.2%
2020 Roland Garros R64,L vs Khachanov,1.03,0.82,52.7,3.0,4.8%,61.4%,3.9%,53.9%,30.0%,38.3%
2020 Roland Garros R128,W vs Broady,0.89,1.43,38.0,3.1,5.7%,69.8%,22.4%,75.5%,40.3%,47.7%
2020 US Open R128,L vs Moutet,0.87,0.67,32.4,2.4,9.3%,51.9%,18.4%,69.4%,26.4%,35.4%
2020 Pune F,W vs Gerasimov,1.06,1.37,53.2,2.3,25.0%,72.9%,26.2%,78.6%,30.6%,32.6%
2019 Eckental CH F,W vs Darcis,1.19,1.51,45.7,2.5,21.1%,68.4%,31.4%,80.0%,30.2%,35.9%
2019 US Open R128,L vs Berankis,0.91,0.84,55.6,30.2,7.0%,61.0%,9.7%,65.6%,34.8%,32.9%
2019 Gstaad R16,L vs Stebe,0.90,0.78,56.5,2.5,-,55.8%,-,76.6%,37.3%,21.3%
2023 (4 matches),,1.06,0.87,42.0,2.6,15.5%,64.4%,15.0%,67.3%,26.9%,29.2%
2022 (4 matches),,0.97,0.75,30.7,2.1,19.6%,60.8%,13.6%,60.0%,27.5%,34.3%
2021 (5 matches),,0.99,0.97,46.4,2.9,13.4%,69.0%,19.6%,69.3%,32.3%,28.2%
2020 (4 matches),,0.97,0.99,44.5,2.6,10.1%,63.4%,15.7%,67.1%,32.2%,39.4%
2019 (36 matches),,1.02,1.06,52.0,2.8,7.2%,64.4%,9.0%,67.3%,37.1%,33.9%
Career (342 matches),,1.03,1.08,52.3,2.7,7.3%,63.8%,9.2%,66.5%,36.8%,36.3%
