Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 Wimbledon R128,W vs Korda,3.1,3.2,3.0,49.5%,55.8%,57.1%,58.3%,43.6%,14.0%,6.5,5.4,-4.5,-3.2
2022 Wimbledon R64,W vs Davidovich Fokina,3.0,2.9,3.1,50.0%,62.3%,31.3%,31.3%,55.0%,14.4%,1.0,0.6,18.0,12.7
2022 Dubai F,L vs Rublev,2.7,2.6,2.8,43.0%,42.1%,25.0%,66.7%,61.4%,9.1%,11.0,17.2,-7.0,-17.9
2020 Pune F,W vs Gerasimov,3.4,3.7,3.2,54.1%,56.8%,42.9%,44.4%,51.1%,8.8%,3.5,3.5,4.5,4.5
2019 Eckental CH F,W vs Darcis,3.6,3.7,3.6,58.4%,34.4%,40.0%,58.3%,42.9%,12.5%,1.5,1.8,-1.0,-0.9
2019 Wimbledon R128,W vs Zverev,3.2,3.1,3.2,52.5%,61.9%,60.0%,41.7%,51.2%,22.3%,5.5,5.1,16.0,18.6
2018 Davis Cup World Group PO RR,L vs Piros,4.2,3.9,4.5,51.6%,52.2%,43.9%,44.4%,56.2%,11.3%,15.5,5.1,-5.5,-2.6
2016 Monte Carlo R32,W vs Djokovic,4.6,4.4,4.7,54.4%,42.9%,43.5%,58.8%,47.1%,18.6%,-3.5,-2.5,2.5,1.8
2015 Tokyo R32,W vs Uchiyama,3.3,3.5,3.1,56.0%,40.7%,60.0%,25.0%,37.6%,17.2%,1.0,2.0,3.0,4.4
2015 Kaohsiung CH R32,W vs Wang,2.8,2.2,3.3,64.4%,76.9%,75.0%,100.0%,41.3%,16.7%,7.0,19.4,5.0,11.1
2015 Umag R32,L vs Fognini,4.4,4.4,4.4,48.4%,32.6%,64.3%,75.0%,43.3%,14.0%,-1.0,-1.0,-0.5,-0.4
2015 Bucharest F,L vs Garcia Lopez,5.6,5.0,6.2,44.6%,50.0%,51.7%,53.6%,46.4%,13.5%,6.0,3.5,-7.0,-4.0
2015 Bucharest SF,W vs Gimeno Traver,5.0,5.9,4.2,56.7%,57.5%,52.6%,50.0%,35.7%,6.1%,7.0,6.7,1.5,0.8
2015 Auckland F,W vs Mannarino,4.7,3.4,5.9,64.9%,52.9%,50.0%,55.6%,47.7%,5.9%,0.5,0.6,2.5,2.7
2015 Auckland SF,W vs Anderson,3.5,3.3,3.8,57.6%,50.0%,44.4%,42.9%,49.7%,4.5%,-3.0,-3.9,-0.5,-0.6
2015 Auckland R16,W vs Gulbis,3.7,3.0,4.2,59.8%,60.6%,44.4%,37.5%,40.2%,7.3%,5.5,9.2,7.5,7.9
2014 Kitzbuhel R16,L vs Thiem,3.8,3.8,3.7,49.3%,45.2%,40.0%,16.7%,52.8%,18.0%,-0.5,-0.5,-2.5,-3.1
2014 Indian Wells R32,L vs Murray,4.9,4.8,5.1,45.9%,44.0%,63.6%,57.1%,52.0%,11.4%,0.5,0.2,2.0,1.1
Career (18 matches),,3.8,3.7,4.0,52.5%,50.9%,49.1%,50.8%,48.3%,12.5%,3.6,3.0,1.9,1.6
