Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2023 US Open R32,L vs Shelton,110.6,117.0,5.2,119.9,114.6,128,99,101.1,4.4,98.3,102.5,109,91
2023 US Open R64,W vs Carballes Baena,109.0,116.1,5.8,120.1,113.2,126,97,97.2,4.1,97.7,101.7,108,91
2023 US Open R128,W vs Lehecka,109.6,117.0,3.6,120.1,115.3,124,110,102.2,4.0,106.0,102.6,111,93
2023 Wimbledon R64,L vs Rublev,112.6,118.4,5.1,120.3,115.9,127,104,103.0,5.3,108.7,102.7,114,92
2022 US Open R128,L vs Fognini,103.6,107.7,8.5,111.3,105.4,125,86,96.1,5.5,102.0,,111,87
2021 US Open R32,L vs Brooksby,105.6,113.2,8.7,118.4,108.5,125,80,96.0,6.5,98.8,95.1,111,86
2021 US Open R64,W vs Thompson,108.9,115.9,7.9,120.2,112.0,127,66,98.2,6.8,100.9,97.7,110,75
2021 US Open R128,W vs Munar,104.6,108.4,14.3,110.1,106.3,127,64,93.0,8.7,99.8,92.5,107,75
Career (8 matches),,108.0,113.9,7.8,118.1,112.2,128,64,98.5,5.6,101.7,99.3,114,75
