Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Karen Khachanov [RUS],2,6,25.0%,5,3,2,60.0%,2015,2024,8,0.85,4.8%,5.4%,57.9%,72.6%,49.4%,62.8%,31.7%,60.4%,27.3%
7,Nikoloz Basilashvili [GEO],2,5,28.6%,1,0,1,0.0%,2012,2022,4,1.21,7.1%,6.3%,59.1%,70.0%,58.7%,65.4%,41.9%,56.3%,36.4%
6,Roman Safiullin [RUS],3,3,50.0%,2,0,2,0.0%,2017,2024,5,1.13,8.4%,3.4%,66.4%,70.2%,50.0%,63.4%,41.2%,65.2%,40.5%
6,Victor Baluda [RUS],5,1,83.3%,2,2,0,100.0%,2012,2013,1,1.14,11.5%,3.8%,69.2%,70.4%,50.0%,64.1%,41.0%,42.9%,33.3%
5,Lorenzo Sonego [ITA],3,2,60.0%,0,0,0,-,2021,2023,5,1.00,3.0%,5.9%,63.3%,66.9%,49.7%,60.6%,39.3%,59.5%,29.1%
5,Daniil Medvedev [RUS],4,1,80.0%,2,1,1,50.0%,2014,2023,5,1.34,5.0%,3.1%,54.8%,80.2%,58.9%,70.6%,39.4%,66.7%,64.0%
5,Robin Haase [NED],3,2,60.0%,1,1,0,100.0%,2015,2023,5,1.12,5.9%,3.7%,60.3%,70.2%,53.4%,63.5%,40.9%,69.8%,36.7%
5,Tallon Griekspoor [NED],2,3,40.0%,4,1,3,25.0%,2019,2023,5,1.06,6.2%,4.7%,58.7%,75.0%,54.6%,66.6%,35.6%,59.1%,50.0%
5,Egor Gerasimov [BLR],3,2,60.0%,2,1,1,50.0%,2013,2021,5,1.10,6.9%,3.7%,63.1%,70.8%,54.7%,64.8%,38.7%,69.2%,47.2%
5,Damir Dzumhur [BIH],3,2,60.0%,2,1,1,50.0%,2013,2019,5,0.94,9.4%,4.6%,54.1%,71.6%,44.1%,59.0%,38.7%,56.7%,42.4%
4,Gregoire Barrere [FRA],2,2,50.0%,3,2,1,66.7%,2015,2024,4,0.95,4.9%,4.2%,58.8%,71.8%,44.1%,60.4%,37.6%,50.0%,42.3%
4,Zhizhen Zhang [CHN],3,1,75.0%,2,2,0,100.0%,2022,2024,4,1.08,10.2%,6.8%,59.7%,74.9%,55.9%,67.2%,35.3%,78.3%,53.8%
4,Frances Tiafoe [USA],1,3,25.0%,3,1,2,33.3%,2023,2024,4,0.86,11.6%,5.7%,61.7%,71.6%,53.5%,64.7%,30.5%,67.9%,31.6%
4,Mackenzie Mcdonald [USA],2,2,50.0%,0,0,0,-,2022,2024,4,0.98,4.7%,5.6%,63.5%,67.8%,44.7%,59.3%,39.8%,44.4%,41.7%
4,Quentin Halys [FRA],2,2,50.0%,3,0,3,0.0%,2014,2023,3,0.99,5.8%,3.9%,62.3%,78.8%,46.4%,66.5%,33.2%,60.0%,41.2%
