Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Indian Wells R128,W vs Andreescu,31,30,1.0,18.2%,17.6%,30,26,1.2,20.3%,17.6%,12.8%,7.4%,0.6,14.7%,22.9%
2026 Dubai R64,L vs Jovic,21,34,0.6,14.7%,23.8%,18,26,0.7,14.4%,20.8%,7.2%,6.4%,1.3,18.9%,14.7%
2025 Wimbledon R64,W vs Paolini,23,47,0.5,11.7%,24.0%,23,38,0.6,12.5%,20.7%,9.8%,2.7%,0.5,10.7%,20.9%
2025 Indian Wells R128,L vs Dolehide,24,30,0.8,16.9%,21.1%,23,26,0.9,17.6%,19.8%,11.5%,5.3%,0.8,13.4%,17.6%
2024 US Open R128,L vs Swiatek,9,24,0.4,6.3%,16.7%,7,19,0.4,5.3%,14.5%,1.5%,3.8%,0.7,20.8%,28.5%
2024 Washington R16,L vs Sabalenka,20,29,0.7,8.9%,12.9%,16,24,0.7,8.5%,12.8%,6.4%,2.1%,1.2,23.7%,19.6%
2023 US Open R128,L vs Bencic,15,28,0.5,11.7%,21.9%,14,22,0.6,12.3%,19.3%,8.8%,2.6%,0.6,14.8%,23.4%
2023 Wimbledon R128,L vs Bucsa,22,27,0.8,9.6%,11.8%,21,21,1.0,10.0%,10.0%,5.7%,3.8%,1.2,21.1%,18.0%
2023 Roland Garros R32,L vs Sabalenka,9,12,0.8,9.3%,12.4%,9,6,1.5,10.7%,7.1%,6.0%,4.8%,2.4,26.8%,11.3%
2023 Roland Garros R64,W vs Frech,17,20,0.9,14.2%,16.7%,16,18,0.9,14.3%,16.1%,7.1%,6.3%,0.5,14.2%,26.7%
2023 Roland Garros R128,W vs Bejlek,7,14,0.5,8.5%,17.1%,5,11,0.5,6.8%,15.1%,2.7%,4.1%,0.3,11.0%,34.1%
2023 Bogota SF,L vs Stearns,16,41,0.4,8.7%,22.3%,10,32,0.3,6.2%,19.8%,3.7%,1.9%,0.7,15.8%,23.9%
2022 US Open R128,L vs Garcia,6,13,0.5,5.6%,12.0%,6,10,0.6,6.1%,10.2%,2.0%,3.1%,1.8,30.6%,16.7%
2021 Linz R32,L vs Cristian,13,37,0.4,7.9%,22.4%,12,35,0.3,7.7%,22.6%,3.9%,3.2%,0.8,17.6%,22.4%
2021 US Open R32,L vs Krejcikova,6,25,0.2,5.8%,24.3%,4,25,0.2,4.5%,28.1%,1.1%,3.4%,0.8,17.5%,22.3%
2021 US Open R64,W vs Alexandrova,14,12,1.2,14.9%,12.8%,12,5,2.4,15.8%,6.6%,7.9%,5.3%,0.4,9.6%,25.5%
2021 US Open R128,W vs Mladenovic,20,34,0.6,11.8%,20.1%,18,26,0.7,12.2%,17.6%,5.4%,6.8%,0.7,11.8%,17.8%
2021 Lausanne R32,W vs Rus,26,43,0.6,11.2%,18.5%,21,42,0.5,9.8%,19.5%,6.5%,3.3%,0.9,17.2%,20.3%
2020 Roland Garros R64,L vs Sakkari,17,30,0.6,10.8%,19.1%,17,30,0.6,11.7%,20.7%,,,0.9,15.3%,16.6%
2020 Roland Garros R128,W vs Rogers,21,13,1.6,20.4%,12.6%,21,13,1.6,22.1%,13.7%,,,0.9,13.6%,15.5%
Career (21 matches),,346,568,0.6,11.1%,18.3%,311,476,0.7,11.2%,17.1%,5.7%,3.7%,0.8,17.1%,20.7%
