Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Indian Wells R128,W vs Andreescu,4.0,4.1,3.9,54.9%,58.0%,73.7%,54.5%,48.6%,4.6%,29.5,23.0,10.5,7.7
2026 Dubai R64,L vs Jovic,3.5,3.4,3.6,37.2%,51.5%,62.5%,50.0%,42.6%,6.9%,-1.0,-1.3,1.5,1.4
2025 Wimbledon R64,W vs Paolini,4.3,3.9,4.8,51.5%,41.2%,57.1%,75.0%,43.8%,6.8%,13.5,9.0,5.0,2.7
2025 Indian Wells R128,L vs Dolehide,4.1,4.1,4.2,38.8%,51.6%,66.7%,43.8%,55.4%,5.6%,8.0,6.9,-1.0,-1.0
2024 US Open R128,L vs Swiatek,3.8,4.0,3.7,48.9%,44.8%,64.7%,10.0%,50.9%,8.3%,-0.5,-0.5,0.0,0.0
2024 Washington R16,L vs Sabalenka,2.8,3.3,2.3,49.1%,46.2%,72.7%,33.3%,46.1%,5.6%,16.0,16.7,-6.0,-5.2
2023 Roland Garros R32,L vs Sabalenka,3.3,3.2,3.5,42.4%,35.3%,25.0%,40.0%,43.4%,4.3%,4.5,9.6,-0.5,-0.8
2023 Roland Garros R64,W vs Frech,4.4,4.3,4.6,56.5%,54.5%,46.2%,66.7%,53.5%,13.2%,6.0,5.4,5.5,6.0
2023 Roland Garros R128,W vs Bejlek,4.5,4.4,4.6,61.5%,65.0%,53.3%,62.5%,41.1%,5.4%,8.0,13.6,4.0,5.4
2023 Bogota SF,L vs Stearns,3.5,3.3,3.8,46.0%,45.5%,44.4%,55.6%,41.0%,6.3%,2.0,2.1,-2.0,-1.4
2021 Linz R32,L vs Cristian,5.1,5.0,5.1,50.6%,36.1%,44.0%,56.5%,52.3%,2.3%,0.5,0.3,2.0,1.2
2021 US Open R32,L vs Krejcikova,3.5,4.1,3.1,46.3%,26.3%,46.2%,75.0%,40.6%,16.3%,-8.5,-15.7,-4.5,-5.8
2021 Lausanne R32,W vs Rus,5.0,5.2,4.9,45.8%,51.7%,67.9%,43.2%,52.0%,9.5%,7.0,2.9,6.0,3.1
2020 Roland Garros R64,L vs Sakkari,4.2,4.9,3.7,41.7%,52.8%,54.2%,23.1%,40.4%,5.3%,1.5,1.4,2.0,1.3
2019 Jurmala R32,L vs Marcinkevica,3.3,3.8,2.7,43.2%,46.7%,25.0%,50.0%,43.5%,9.2%,-2.5,-4.1,0.5,0.6
Last 52 Weeks (3 matches),,4.0,3.8,4.2,48.2%,50.0%,63.5%,62.9%,45.1%,6.1%,14.0,11.7,5.7,4.0
Career (15 matches),,4.0,4.1,3.9,47.2%,47.9%,56.3%,48.4%,47.2%,7.1%,5.6,5.2,1.5,1.3
