Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,1,1,50.0%,3-3,50.0%,27-25,51.9%,0-0,-,2,63.0%,40.0%,2.1%,9.6%,56.1%,61.9%,43.9%,54.0%,47.1%,50.9%,1.02,R16 (Austin 125 1)
2025,13,9,4,69.2%,21-10,67.7%,162-123,56.8%,2-2,50.0%,13,70.2%,43.6%,1.5%,3.2%,60.6%,64.9%,45.3%,57.2%,47.2%,52.4%,1.10,W (Angers 125)
2024,19,12,7,63.2%,24-16,60.0%,201-171,54.0%,1-1,50.0%,18,68.7%,40.9%,2.4%,5.2%,58.9%,63.3%,48.5%,57.2%,45.7%,51.7%,1.07,W (Guadalajara 125)
2023,23,17,6,73.9%,37-19,66.1%,292-228,56.2%,5-2,71.4%,18,63.0%,47.7%,3.0%,5.8%,58.7%,63.6%,44.6%,55.8%,48.3%,52.1%,1.09,W (W60+H Irapuato)
2022,19,13,6,68.4%,26-16,61.9%,214-181,54.2%,4-2,66.7%,8,63.1%,27.4%,3.9%,3.0%,65.4%,63.6%,41.2%,55.8%,40.7%,48.2%,0.92,W (2x)
2021,9,5,4,55.6%,9-11,45.0%,87-98,47.0%,0-1,0.0%,1,40.0%,22.2%,0.0%,8.3%,55.6%,50.0%,46.9%,48.6%,34.6%,42.7%,0.67,F (W60 Zagreb)
2020,15,11,4,73.3%,20-12,62.5%,171-139,55.2%,1-2,33.3%,0,,,,,,,,,,,,F (W25 Moscow)
2019,64,48,16,75.0%,100-46,68.5%,775-584,57.0%,15-6,71.4%,2,72.2%,38.9%,2.8%,5.5%,61.5%,65.7%,45.2%,57.8%,42.9%,50.5%,1.02,W (5x)
2018,20,12,8,60.0%,28-13,68.3%,214-145,59.6%,2-0,100.0%,0,,,,,,,,,,,,SF (Antalya $15K)
2017,4,0,4,0.0%,3-8,27.3%,42-63,40.0%,1-0,100.0%,0,,,,,,,,,,,,R32 (4x)
2016,1,0,1,0.0%,1-2,33.3%,11-18,37.9%,1-0,100.0%,0,,,,,,,,,,,,R32 (Shymkent $10K)
Career,189,128,61,67.7%,272-156,63.6%,2196-1775,55.3%,32-16,66.7%,62,66.0%,41.5%,2.5%,4.9%,59.9%,63.6%,45.5%,56.3%,46.0%,51.4%,1.05,
